Entity,Code,Year,2_1_Trade_share_GDP
Lithuania,LTU,2001,93.66569519042969
Lithuania,LTU,2002,100.4906234741211
Lithuania,LTU,2003,98.23490905761719
Lithuania,LTU,2004,104.60401916503906
Lithuania,LTU,2005,117.48357391357422
Lithuania,LTU,2006,124.33544158935547
Lithuania,LTU,2007,116.38739013671875
Lithuania,LTU,2008,126.84909057617188
Lithuania,LTU,2009,105.33877563476562
Lithuania,LTU,2010,129.88739013671875
Lithuania,LTU,2011,148.4472198486328
Lithuania,LTU,2012,155.84315490722656
Lithuania,LTU,2013,155.8867950439453
Lithuania,LTU,2014,142.72164916992188
Lithuania,LTU,2015,138.5523223876953
Lithuania,LTU,2016,134.453857421875
Lithuania,LTU,2017,144.87335205078125
Lithuania,LTU,2018,148.59210205078125
Lithuania,LTU,2019,149.36866760253906
Lithuania,LTU,2020,137.71717834472656
Luxembourg,LUX,1970,160.83798217773438
Luxembourg,LUX,1971,168.22201538085938
Luxembourg,LUX,1972,155.73004150390625
Luxembourg,LUX,1973,162.09996032714844
Luxembourg,LUX,1974,180.06607055664062
Luxembourg,LUX,1975,176.0855255126953
Luxembourg,LUX,1976,166.20069885253906
Luxembourg,LUX,1977,165.37193298339844
Luxembourg,LUX,1978,161.87754821777344
Luxembourg,LUX,1979,173.3196563720703
Luxembourg,LUX,1980,173.11871337890625
Luxembourg,LUX,1981,171.50634765625
Luxembourg,LUX,1982,174.93638610839844
Luxembourg,LUX,1983,175.62811279296875
Luxembourg,LUX,1984,195.35064697265625
Luxembourg,LUX,1985,206.57009887695312
Luxembourg,LUX,1986,188.53317260742188
Luxembourg,LUX,1987,187.43096923828125
Luxembourg,LUX,1988,188.9205780029297
Luxembourg,LUX,1989,191.01181030273438
Luxembourg,LUX,1990,187.81117248535156
Luxembourg,LUX,1991,188.66390991210938
Luxembourg,LUX,1992,182.54727172851562
Luxembourg,LUX,1993,181.4026641845703
Luxembourg,LUX,1994,185.78623962402344
Luxembourg,LUX,1995,189.54444885253906
Luxembourg,LUX,1996,195.63690185546875
Luxembourg,LUX,1997,212.08876037597656
Luxembourg,LUX,1998,236.5700225830078
Luxembourg,LUX,1999,239.92250061035156
Luxembourg,LUX,2000,272.4123229980469
Luxembourg,LUX,2001,270.765625
Luxembourg,LUX,2002,250.68919372558594
Luxembourg,LUX,2003,244.9779510498047
Luxembourg,LUX,2004,265.2268981933594
Luxembourg,LUX,2005,284.0774841308594
Luxembourg,LUX,2006,305.8795471191406
Luxembourg,LUX,2007,307.4850158691406
Luxembourg,LUX,2008,292.2134704589844
Luxembourg,LUX,2009,263.53271484375
Luxembourg,LUX,2010,293.671875
Luxembourg,LUX,2011,308.7144470214844
Luxembourg,LUX,2012,311.7868347167969
Luxembourg,LUX,2013,320.53350830078125
Luxembourg,LUX,2014,333.4288635253906
Luxembourg,LUX,2015,351.1319885253906
Luxembourg,LUX,2016,348.4374084472656
Luxembourg,LUX,2017,353.79400634765625
Luxembourg,LUX,2018,360.13214111328125
Luxembourg,LUX,2019,380.1042175292969
Luxembourg,LUX,2020,376.2950439453125
Malta,MLT,1970,115.53968048095703
Malta,MLT,1971,114.44995880126953
Malta,MLT,1972,113.98450469970703
Malta,MLT,1973,133.8096160888672
Malta,MLT,1974,175.72190856933594
Malta,MLT,1975,160.0243377685547
Malta,MLT,1976,161.90557861328125
Malta,MLT,1977,167.3529815673828
Malta,MLT,1978,154.0856170654297
Malta,MLT,1979,164.00851440429688
Malta,MLT,1980,167.3400115966797
Malta,MLT,1981,153.1058807373047
Malta,MLT,1982,138.15945434570312
Malta,MLT,1983,133.46432495117188
Malta,MLT,1984,138.89454650878906
Malta,MLT,1985,143.65219116210938
Malta,MLT,1986,138.15953063964844
Malta,MLT,1987,148.04795837402344
Malta,MLT,1988,150.31817626953125
Malta,MLT,1989,154.60252380371094
Malta,MLT,1990,164.48373413085938
Malta,MLT,1991,165.23780822753906
Malta,MLT,1992,170.46539306640625
Malta,MLT,1993,178.9054412841797
Malta,MLT,1994,181.7019500732422
Malta,MLT,1995,258.583984375
Malta,MLT,1996,237.97789001464844
Malta,MLT,1997,226.28721618652344
Malta,MLT,1998,225.36199951171875
Malta,MLT,1999,228.17083740234375
Malta,MLT,2000,248.62574768066406
Malta,MLT,2001,221.47879028320312
Malta,MLT,2002,223.90615844726562
Malta,MLT,2003,217.8936767578125
Malta,MLT,2004,212.64735412597656
Malta,MLT,2005,217.6022186279297
Malta,MLT,2006,253.83660888671875
Malta,MLT,2007,262.3170471191406
Malta,MLT,2008,298.81805419921875
Malta,MLT,2009,294.9501037597656
Malta,MLT,2010,301.8367004394531
Malta,MLT,2011,319.70343017578125
Malta,MLT,2012,322.67645263671875
Malta,MLT,2013,304.32861328125
Malta,MLT,2014,287.64141845703125
Malta,MLT,2015,299.47015380859375
Malta,MLT,2016,289.5450439453125
Malta,MLT,2017,283.74981689453125
Malta,MLT,2018,268.904296875
Malta,MLT,2019,271.4356689453125
Malta,MLT,2020,271.5468444824219
Netherlands,NLD,1969,80.93887329101562
Netherlands,NLD,1970,86.44670104980469
Netherlands,NLD,1971,85.37281799316406
Netherlands,NLD,1972,82.69210052490234
Netherlands,NLD,1973,86.1600112915039
Netherlands,NLD,1974,96.03628540039062
Netherlands,NLD,1975,90.4475326538086
Netherlands,NLD,1976,92.77643585205078
Netherlands,NLD,1977,89.67430877685547
Netherlands,NLD,1978,86.43450927734375
Netherlands,NLD,1979,94.54879760742188
Netherlands,NLD,1980,99.82914733886719
Netherlands,NLD,1981,104.8743667602539
Netherlands,NLD,1982,104.50880432128906
Netherlands,NLD,1983,104.81929016113281
Netherlands,NLD,1984,110.54326629638672
Netherlands,NLD,1985,114.4831314086914
Netherlands,NLD,1986,97.13249969482422
Netherlands,NLD,1987,95.67442321777344
Netherlands,NLD,1988,99.9876937866211
Netherlands,NLD,1989,106.03949737548828
Netherlands,NLD,1990,104.03337097167969
Netherlands,NLD,1991,105.10940551757812
Netherlands,NLD,1992,101.99967956542969
Netherlands,NLD,1993,98.94112396240234
Netherlands,NLD,1994,102.95073699951172
Netherlands,NLD,1995,107.81861114501953
Netherlands,NLD,1996,108.73297119140625
Netherlands,NLD,1997,114.34075927734375
Netherlands,NLD,1998,112.5520248413086
Netherlands,NLD,1999,114.40188598632812
Netherlands,NLD,2000,125.5219497680664
Netherlands,NLD,2001,120.03876495361328
Netherlands,NLD,2002,113.4573974609375
Netherlands,NLD,2003,111.92000579833984
Netherlands,NLD,2004,117.60862731933594
Netherlands,NLD,2005,122.80665588378906
Netherlands,NLD,2006,127.77214813232422
Netherlands,NLD,2007,130.45787048339844
Netherlands,NLD,2008,131.0598907470703
Netherlands,NLD,2009,116.8895492553711
Netherlands,NLD,2010,131.52207946777344
Netherlands,NLD,2011,142.47177124023438
Netherlands,NLD,2012,149.26841735839844
Netherlands,NLD,2013,149.54933166503906
Netherlands,NLD,2014,150.0537567138672
Netherlands,NLD,2015,157.8165740966797
Netherlands,NLD,2016,148.85865783691406
Netherlands,NLD,2017,156.02821350097656
Netherlands,NLD,2018,158.82321166992188
Netherlands,NLD,2019,155.2706756591797
Netherlands,NLD,2020,145.30462646484375
Poland,POL,1995,43.721961975097656
Poland,POL,1996,45.55229568481445
Poland,POL,1997,50.545753479003906
Poland,POL,1998,56.7391357421875
Poland,POL,1999,54.111602783203125
Poland,POL,2000,60.86858367919922
Poland,POL,2001,58.156761169433594
Poland,POL,2002,60.98737335205078
Poland,POL,2003,69.44621276855469
Poland,POL,2004,71.4456558227539
Poland,POL,2005,70.53052520751953
Poland,POL,2006,77.97071838378906
Poland,POL,2007,80.83145904541016
Poland,POL,2008,80.90576171875
Poland,POL,2009,75.2677993774414
Poland,POL,2010,81.92942810058594
Poland,POL,2011,86.95123291015625
Poland,POL,2012,89.26527404785156
Poland,POL,2013,90.5642318725586
Poland,POL,2014,93.47054290771484
Poland,POL,2015,95.42632293701172
Poland,POL,2016,100.08092498779297
Poland,POL,2017,104.55449676513672
Poland,POL,2018,107.4202651977539
Poland,POL,2019,106.03532409667969
Poland,POL,2020,105.57546997070312
Portugal,PRT,1970,43.213462829589844
Portugal,PRT,1971,44.674190521240234
Portugal,PRT,1972,46.23248291015625
Portugal,PRT,1973,47.23712158203125
Portugal,PRT,1974,53.941375732421875
Portugal,PRT,1975,41.53306579589844
Portugal,PRT,1976,37.714481353759766
Portugal,PRT,1977,40.528072357177734
Portugal,PRT,1978,41.130409240722656
Portugal,PRT,1979,50.73328399658203
Portugal,PRT,1980,54.23524856567383
Portugal,PRT,1981,55.576141357421875
Portugal,PRT,1982,55.762203216552734
Portugal,PRT,1983,58.92763900756836
Portugal,PRT,1984,64.41209411621094
Portugal,PRT,1985,61.51639938354492
Portugal,PRT,1986,54.02006530761719
Portugal,PRT,1987,59.57585144042969
Portugal,PRT,1988,63.19938278198242
Portugal,PRT,1989,64.868896484375
Portugal,PRT,1990,65.05559539794922
Portugal,PRT,1991,60.366600036621094
Portugal,PRT,1992,56.30727767944336
Portugal,PRT,1993,54.17523193359375
Portugal,PRT,1994,57.17736053466797
Portugal,PRT,1995,59.91447067260742
Portugal,PRT,1996,60.20980453491211
Portugal,PRT,1997,62.30495071411133
Portugal,PRT,1998,63.83089828491211
Portugal,PRT,1999,63.3143310546875
Portugal,PRT,2000,67.45299530029297
Portugal,PRT,2001,65.09195709228516
Portugal,PRT,2002,62.308258056640625
Portugal,PRT,2003,61.138946533203125
Portugal,PRT,2004,63.204593658447266
Portugal,PRT,2005,62.94450378417969
Portugal,PRT,2006,68.54705047607422
Portugal,PRT,2007,69.94612121582031
Portugal,PRT,2008,72.07574462890625
Portugal,PRT,2009,61.49269485473633
Portugal,PRT,2010,67.78329467773438
Portugal,PRT,2011,73.09954071044922
Portugal,PRT,2012,76.05084228515625
Portugal,PRT,2013,78.11443328857422
Portugal,PRT,2014,80.28231048583984
Portugal,PRT,2015,80.49089813232422
Portugal,PRT,2016,79.27423095703125
Portugal,PRT,2017,84.43914031982422
Portugal,PRT,2018,86.42876434326172
Portugal,PRT,2019,86.5647201538086
Portugal,PRT,2020,76.17667388916016
Romania,ROU,1990,42.90709686279297
Romania,ROU,1991,39.135169982910156
Romania,ROU,1992,63.9902458190918
Romania,ROU,1993,51.00370407104492
Romania,ROU,1994,51.867069244384766
Romania,ROU,1995,56.29122543334961
Romania,ROU,1996,60.781368255615234
Romania,ROU,1997,63.20524215698242
Romania,ROU,1998,53.83879470825195
Romania,ROU,1999,57.97367477416992
Romania,ROU,2000,48.521324157714844
Romania,ROU,2001,51.928592681884766
Romania,ROU,2002,53.71024703979492
Romania,ROU,2003,56.179527282714844
Romania,ROU,2004,60.62648010253906
Romania,ROU,2005,59.36054992675781
Romania,ROU,2006,61.683624267578125
Romania,ROU,2007,63.505157470703125
Romania,ROU,2008,65.17481231689453
Romania,ROU,2009,58.472835540771484
Romania,ROU,2010,71.39525604248047
Romania,ROU,2011,80
Romania,ROU,2012,80.35063171386719
Romania,ROU,2013,80.97024536132812
Romania,ROU,2014,83.27568054199219
Romania,ROU,2015,83.5931625366211
Romania,ROU,2016,84.59642028808594
Romania,ROU,2017,86.51856231689453
Romania,ROU,2018,87.13665771484375
Romania,ROU,2019,84.8877944946289
Romania,ROU,2020,78.97916412353516
Slovakia,SVK,1990,57.16753005981445
Slovakia,SVK,1991,87.84260559082031
Slovakia,SVK,1992,133.06072998046875
Slovakia,SVK,1993,112.1957015991211
Slovakia,SVK,1994,108.3720932006836
Slovakia,SVK,1995,108.55182647705078
Slovakia,SVK,1996,111.81803131103516
Slovakia,SVK,1997,117.5880126953125
Slovakia,SVK,1998,102.07015228271484
Slovakia,SVK,1999,97.48387908935547
Slovakia,SVK,2000,108.78841400146484
Slovakia,SVK,2001,121.67929077148438
Slovakia,SVK,2002,120.37388610839844
Slovakia,SVK,2003,125.1476821899414
Slovakia,SVK,2004,139.65037536621094
Slovakia,SVK,2005,147.72789001464844
Slovakia,SVK,2006,164.62628173828125
Slovakia,SVK,2007,166.32955932617188
Slovakia,SVK,2008,162.07086181640625
Slovakia,SVK,2009,136.24069213867188
Slovakia,SVK,2010,154.04103088378906
Slovakia,SVK,2011,168.70237731933594
Slovakia,SVK,2012,176.84844970703125
Slovakia,SVK,2013,181.96395874023438
Slovakia,SVK,2014,178.600830078125
Slovakia,SVK,2015,180.67648315429688
Slovakia,SVK,2016,184.5605010986328
Slovakia,SVK,2017,188.46925354003906
Slovakia,SVK,2018,190.69859313964844
Slovakia,SVK,2019,184.1306915283203
Slovakia,SVK,2020,169.94717407226562
Slovenia,SVN,1995,93.11676025390625
Slovenia,SVN,1996,93.50933074951172
Slovenia,SVN,1997,96.26130676269531
Slovenia,SVN,1998,96.68414306640625
Slovenia,SVN,1999,92.54186248779297
Slovenia,SVN,2000,103.94776916503906
Slovenia,SVN,2001,104.53407287597656
Slovenia,SVN,2002,103.65128326416016
Slovenia,SVN,2003,102.32462310791016
Slovenia,SVN,2004,111.5565414428711
Slovenia,SVN,2005,120.26261901855469
Slovenia,SVN,2006,129.78839111328125
Slovenia,SVN,2007,137.1271514892578
Slovenia,SVN,2008,134.7315216064453
Slovenia,SVN,2009,113.12187194824219
Slovenia,SVN,2010,127.4914779663086
Slovenia,SVN,2011,139.2779083251953
Slovenia,SVN,2012,142.38442993164062
Slovenia,SVN,2013,143.75634765625
Slovenia,SVN,2014,145.54974365234375
Slovenia,SVN,2015,146.2958526611328
Slovenia,SVN,2016,146.65777587890625
Slovenia,SVN,2017,157.27444458007812
Slovenia,SVN,2018,161.18507385253906
Slovenia,SVN,2019,159.2763214111328
Slovenia,SVN,2020,146.54090881347656
Spain,ESP,1970,25.821510314941406
Spain,ESP,1971,25.894319534301758
Spain,ESP,1972,27.18071746826172
Spain,ESP,1973,28.107088088989258
Spain,ESP,1974,31.695472717285156
Spain,ESP,1975,29.085960388183594
Spain,ESP,1976,30.07750129699707
Spain,ESP,1977,29.163585662841797
Spain,ESP,1978,27.7252140045166
Spain,ESP,1979,27.835996627807617
Spain,ESP,1980,31.560609817504883
Spain,ESP,1981,35.380191802978516
Spain,ESP,1982,36.52842712402344
Spain,ESP,1983,39.768524169921875
Spain,ESP,1984,41.54143142700195
Spain,ESP,1985,40.86662673950195
Spain,ESP,1986,35.34734344482422
Spain,ESP,1987,36.31996154785156
Spain,ESP,1988,36.71348190307617
Spain,ESP,1989,37.38418197631836
Spain,ESP,1990,35.61073303222656
Spain,ESP,1991,35.47854232788086
Spain,ESP,1992,35.977840423583984
Spain,ESP,1993,36.949893951416016
Spain,ESP,1994,41.64447784423828
Spain,ESP,1995,44.77537536621094
Spain,ESP,1996,46.24522018432617
Spain,ESP,1997,51.166255950927734
Spain,ESP,1998,52.66145324707031
Spain,ESP,1999,54.63646697998047
Spain,ESP,2000,60.082332611083984
Spain,ESP,2001,57.997154235839844
Spain,ESP,2002,55.099178314208984
Spain,ESP,2003,53.463687896728516
Spain,ESP,2004,54.5241813659668
Spain,ESP,2005,54.762298583984375
Spain,ESP,2006,56.1771354675293
Spain,ESP,2007,57.74760437011719
Spain,ESP,2008,55.98332977294922
Spain,ESP,2009,46.994873046875
Spain,ESP,2010,52.92824172973633
Spain,ESP,2011,58.79317092895508
Spain,ESP,2012,60.84537124633789
Spain,ESP,2013,61.996299743652344
Spain,ESP,2014,63.86560821533203
Spain,ESP,2015,64.21263885498047
Spain,ESP,2016,63.77262496948242
Spain,ESP,2017,66.69257354736328
Spain,ESP,2018,67.60813903808594
Spain,ESP,2019,66.97932434082031
Spain,ESP,2020,59.76872253417969
Sweden,SWE,1960,42.490631103515625
Sweden,SWE,1961,40.28242874145508
Sweden,SWE,1962,39.60847854614258
Sweden,SWE,1963,39.761417388916016
Sweden,SWE,1964,40.44166564941406
Sweden,SWE,1965,40.623268127441406
Sweden,SWE,1966,39.67531204223633
Sweden,SWE,1967,38.518611907958984
Sweden,SWE,1968,39.47728729248047
Sweden,SWE,1969,41.984779357910156
Sweden,SWE,1970,44.29742431640625
Sweden,SWE,1971,43.17283248901367
Sweden,SWE,1972,42.58855438232422
Sweden,SWE,1973,47.29853820800781
Sweden,SWE,1974,59.22187042236328
Sweden,SWE,1975,51.33071517944336
Sweden,SWE,1976,51.75856399536133
Sweden,SWE,1977,51.280189514160156
Sweden,SWE,1978,50.358299255371094
Sweden,SWE,1979,56.153594970703125
Sweden,SWE,1980,55.87916946411133
Sweden,SWE,1981,55.74214172363281
Sweden,SWE,1982,60.65670394897461
Sweden,SWE,1983,64.29116821289062
Sweden,SWE,1984,64.16654205322266
Sweden,SWE,1985,63.98881912231445
Sweden,SWE,1986,58.23108673095703
Sweden,SWE,1987,58.67686080932617
Sweden,SWE,1988,58.34678268432617
Sweden,SWE,1989,59.03803253173828
Sweden,SWE,1990,55.82322311401367
Sweden,SWE,1991,51.08965301513672
Sweden,SWE,1992,50.77208709716797
Sweden,SWE,1993,58.134925842285156
Sweden,SWE,1994,63.84163284301758
Sweden,SWE,1995,68.60045623779297
Sweden,SWE,1996,66.53850555419922
Sweden,SWE,1997,72.00871276855469
Sweden,SWE,1998,74.34039306640625
Sweden,SWE,1999,74.89836883544922
Sweden,SWE,2000,81.47753143310547
Sweden,SWE,2001,80.58828735351562
Sweden,SWE,2002,77.2186508178711
Sweden,SWE,2003,75.24559020996094
Sweden,SWE,2004,78.59114837646484
Sweden,SWE,2005,83.75148010253906
Sweden,SWE,2006,88.1954116821289
Sweden,SWE,2007,89.16207885742188
Sweden,SWE,2008,92.56414794921875
Sweden,SWE,2009,81.50885772705078
Sweden,SWE,2010,84.24837493896484
Sweden,SWE,2011,85.79103088378906
Sweden,SWE,2012,85.2822494506836
Sweden,SWE,2013,80.81566619873047
Sweden,SWE,2014,82.93353271484375
Sweden,SWE,2015,83.72381591796875
Sweden,SWE,2016,82.32064819335938
Sweden,SWE,2017,84.93474578857422
Sweden,SWE,2018,89.13119506835938
Sweden,SWE,2019,91.43383026123047
Sweden,SWE,2020,84.53333282470703
United Kingdom,GBR,1970,42.74880599975586
United Kingdom,GBR,1971,42.394256591796875
United Kingdom,GBR,1972,41.341339111328125
United Kingdom,GBR,1973,47.18090057373047
United Kingdom,GBR,1974,58.421077728271484
United Kingdom,GBR,1975,52.458309173583984
United Kingdom,GBR,1976,57.09054183959961
United Kingdom,GBR,1977,58.583213806152344
United Kingdom,GBR,1978,54.65711212158203
United Kingdom,GBR,1979,54.33931350708008
United Kingdom,GBR,1980,50.999576568603516
United Kingdom,GBR,1981,49.08843231201172
United Kingdom,GBR,1982,49.31412124633789
United Kingdom,GBR,1983,50.51144790649414
United Kingdom,GBR,1984,55.08452224731445
United Kingdom,GBR,1985,54.62411117553711
United Kingdom,GBR,1986,50.23522186279297
United Kingdom,GBR,1987,49.60760498046875
United Kingdom,GBR,1988,47.09923553466797
United Kingdom,GBR,1989,48.41007995605469
United Kingdom,GBR,1990,47.976646423339844
United Kingdom,GBR,1991,45.052467346191406
United Kingdom,GBR,1992,46.038604736328125
United Kingdom,GBR,1993,49.459007263183594
United Kingdom,GBR,1994,51.58275604248047
United Kingdom,GBR,1995,50.631717681884766
United Kingdom,GBR,1996,51.88022994995117
United Kingdom,GBR,1997,50.683876037597656
United Kingdom,GBR,1998,48.9901008605957
United Kingdom,GBR,1999,49.31111145019531
United Kingdom,GBR,2000,52.15229797363281
United Kingdom,GBR,2001,52.67275619506836
United Kingdom,GBR,2002,51.21906661987305
United Kingdom,GBR,2003,50.08531951904297
United Kingdom,GBR,2004,50.19054412841797
United Kingdom,GBR,2005,52.46260452270508
United Kingdom,GBR,2006,56.607540130615234
United Kingdom,GBR,2007,52.72397994995117
United Kingdom,GBR,2008,56.221290588378906
United Kingdom,GBR,2009,54.174564361572266
United Kingdom,GBR,2010,58.254180908203125
United Kingdom,GBR,2011,62.4320068359375
United Kingdom,GBR,2012,61.10558319091797
United Kingdom,GBR,2013,60.85469436645508
United Kingdom,GBR,2014,57.98385238647461
United Kingdom,GBR,2015,55.91625213623047
United Kingdom,GBR,2016,58.079288482666016
United Kingdom,GBR,2017,61.354759216308594
United Kingdom,GBR,2018,62.31422424316406
United Kingdom,GBR,2019,62.927268981933594
United Kingdom,GBR,2020,56.10885238647461
