Entity,Code,Year,3_0_Energy_intensity
Latvia,LVA,2001,1.477779007683754
Latvia,LVA,2002,1.3666677811927797
Latvia,LVA,2003,1.338890007683754
Latvia,LVA,2004,1.2666676641054155
Latvia,LVA,2005,1.1666675470180512
Latvia,LVA,2006,1.0777786717891693
Latvia,LVA,2007,1.0027785508599283
Latvia,LVA,2008,0.991667441456318
Latvia,LVA,2009,1.111112
Latvia,LVA,2010,1.188889898280144
Latvia,LVA,2011,1.0555563867545128
Latvia,LVA,2012,1.0500008320527077
Latvia,LVA,2013,1.0083341717891694
Latvia,LVA,2014,0.9972229961581232
Latvia,LVA,2015,0.9416674491400719
Latvia,LVA,2016,0.9194451641054154
Latvia,LVA,2017,0.9194451641054154
Latvia,LVA,2018,0.9305562735090257
Latvia,LVA,2019,0.8833340585436822
Lithuania,LTU,2000,1.7138902811927796
Lithuania,LTU,2001,1.8666681017198565
Lithuania,LTU,2002,1.8750015000000002
Lithuania,LTU,2003,1.7694458282108307
Lithuania,LTU,2004,1.6833346641054154
Lithuania,LTU,2005,1.4750011641054155
Lithuania,LTU,2006,1.3500011170873643
Lithuania,LTU,2007,1.3166676564216615
Lithuania,LTU,2008,1.294445437614441
Lithuania,LTU,2009,1.3972233982801439
Lithuania,LTU,2010,1.105556445298195
Lithuania,LTU,2011,1.0805564491400719
Lithuania,LTU,2012,1.0500008320527077
Lithuania,LTU,2013,0.9583341132454873
Lithuania,LTU,2014,0.9277784961581231
Lithuania,LTU,2015,0.9166673867545129
Lithuania,LTU,2016,0.9166673867545129
Lithuania,LTU,2017,0.9194451641054154
Lithuania,LTU,2018,0.8944451679472925
Lithuania,LTU,2019,0.8555562188072205
Luxembourg,LUX,2000,0.9305562735090257
Luxembourg,LUX,2001,0.9555563358945848
Luxembourg,LUX,2002,0.9555563358945848
Luxembourg,LUX,2003,0.991667441456318
Luxembourg,LUX,2004,1.066667496158123
Luxembourg,LUX,2005,1.0555563867545128
Luxembourg,LUX,2006,0.991667441456318
Luxembourg,LUX,2007,0.8888896132454873
Luxembourg,LUX,2008,0.9000007226490975
Luxembourg,LUX,2009,0.8861118358945848
Luxembourg,LUX,2010,0.9000007226490975
Luxembourg,LUX,2011,0.8666673282108308
Luxembourg,LUX,2012,0.8555562188072205
Luxembourg,LUX,2013,0.8000006717891693
Luxembourg,LUX,2014,0.738889503841877
Luxembourg,LUX,2015,0.688889445298195
Luxembourg,LUX,2016,0.6527782735090256
Luxembourg,LUX,2017,0.6527782735090256
Luxembourg,LUX,2018,0.6583338282108308
Luxembourg,LUX,2019,0.650000496158123
Malta,MLT,2000,0.7333339491400719
Malta,MLT,2001,0.8638895508599282
Malta,MLT,2002,0.7861117188072205
Malta,MLT,2003,0.8500006641054154
Malta,MLT,2004,0.852778441456318
Malta,MLT,2005,0.8444451094036103
Malta,MLT,2006,0.8250006679472924
Malta,MLT,2007,0.8027784491400719
Malta,MLT,2008,0.7861117188072205
Malta,MLT,2009,0.7250005508599282
Malta,MLT,2010,0.7166672188072205
Malta,MLT,2011,0.7083338867545128
Malta,MLT,2012,0.7222227735090256
Malta,MLT,2013,0.6000005038418771
Malta,MLT,2014,0.5583337773509026
Malta,MLT,2015,0.42222255470180514
Malta,MLT,2016,0.37500030662274364
Malta,MLT,2017,0.39444474807906155
Malta,MLT,2018,0.3777780839736462
Malta,MLT,2019,0.38055586132454877
Netherlands,NLD,2000,1.1527787264909746
Netherlands,NLD,2001,1.155556437614441
Netherlands,NLD,2002,1.1638898358945848
Netherlands,NLD,2003,1.205556562385559
Netherlands,NLD,2004,1.194445452981949
Netherlands,NLD,2005,1.1500008829126358
Netherlands,NLD,2006,1.1027786679472924
Netherlands,NLD,2007,1.0583341641054154
Netherlands,NLD,2008,1.0277786132454874
Netherlands,NLD,2009,1.0527786094036102
Netherlands,NLD,2010,1.1138898435783386
Netherlands,NLD,2011,1.0194452811927797
Netherlands,NLD,2012,1.03055639059639
Netherlands,NLD,2013,1.011111949140072
