Entity,Code,Year,1_1_agri_land_pc
Poland,POL,1989,0.49711140396873954
Poland,POL,1990,0.4950712447642192
Poland,POL,1991,0.4924251137280654
Poland,POL,1992,0.49068544565393624
Poland,POL,1993,0.48862507457308946
Poland,POL,1994,0.487295121862463
Poland,POL,1995,0.4842085151325432
Poland,POL,1996,0.479723714041041
Poland,POL,1997,0.4788448861418315
Poland,POL,1998,0.478241539853224
Poland,POL,1999,0.47798874160849086
Poland,POL,2000,0.47755651658195897
Poland,POL,2001,0.46167124263118137
Poland,POL,2002,0.43906453765444137
Poland,POL,2003,0.4206095943834507
Poland,POL,2004,0.42518718574833597
Poland,POL,2005,0.41455396654205984
Poland,POL,2006,0.41604038123346837
Poland,POL,2007,0.4033286489952973
Poland,POL,2008,0.4067337654411399
Poland,POL,2009,0.4072547509751534
Poland,POL,2010,0.3769653679993632
Poland,POL,2011,0.38600739768721004
Poland,POL,2012,0.3800712396176905
Poland,POL,2013,0.37763993177742017
Poland,POL,2014,0.37867124250503836
Poland,POL,2015,0.37784535284790255
Poland,POL,2016,0.3783704956300761
Poland,POL,2017,0.38104843915582304
Poland,POL,2018,0.3826843556567984
Portugal,PRT,1961,0.4368665294398435
Portugal,PRT,1962,0.43663096403189144
Portugal,PRT,1963,0.4369245904351845
Portugal,PRT,1964,0.43799521276745357
Portugal,PRT,1965,0.4399545038071467
Portugal,PRT,1966,0.4430056498251914
Portugal,PRT,1967,0.4469276041275038
Portugal,PRT,1968,0.45039777271222564
Portugal,PRT,1969,0.45356518071560625
Portugal,PRT,1970,0.4541492994148883
Portugal,PRT,1971,0.45229900653988736
Portugal,PRT,1972,0.4483962070300242
Portugal,PRT,1973,0.44297628875677686
Portugal,PRT,1974,0.43705873080401214
Portugal,PRT,1975,0.4313013580868623
Portugal,PRT,1976,0.42580876252298083
Portugal,PRT,1977,0.42052612844623866
Portugal,PRT,1978,0.4156981698393444
Portugal,PRT,1979,0.4115624197137571
Portugal,PRT,1980,0.4080622182586255
Portugal,PRT,1981,0.40546297721831626
Portugal,PRT,1982,0.40371507016182945
Portugal,PRT,1983,0.40270637262638775
Portugal,PRT,1984,0.402268224307826
Portugal,PRT,1985,0.402248563426763
Portugal,PRT,1986,0.4026629550887249
Portugal,PRT,1987,0.403568021435403
Portugal,PRT,1988,0.40457822946869026
Portugal,PRT,1989,0.40492084479935037
Portugal,PRT,1990,0.4004905731613309
Portugal,PRT,1991,0.39531874035717246
Portugal,PRT,1992,0.389697710942979
Portugal,PRT,1993,0.39603306711054914
Portugal,PRT,1994,0.3934278436211927
Portugal,PRT,1995,0.3888488379870829
Portugal,PRT,1996,0.3680671638698167
Portugal,PRT,1997,0.35205443221492655
Portugal,PRT,1998,0.36444889843913075
Portugal,PRT,1999,0.3767130300970599
Portugal,PRT,2000,0.38422229456181506
Portugal,PRT,2001,0.37265746190042526
Portugal,PRT,2002,0.37336076003176205
Portugal,PRT,2003,0.36565885672448795
Portugal,PRT,2004,0.3695577495045565
Portugal,PRT,2005,0.3638855992223434
Portugal,PRT,2006,0.3564185327848405
Portugal,PRT,2007,0.3462470903874089
Portugal,PRT,2008,0.35165168299872945
Portugal,PRT,2009,0.3485062696764332
Portugal,PRT,2010,0.3448612682188036
Portugal,PRT,2011,0.34527663874323755
Portugal,PRT,2012,0.3481192076082136
Portugal,PRT,2013,0.35339373424344317
Portugal,PRT,2014,0.3516801049853247
Portugal,PRT,2015,0.3509506960171391
Portugal,PRT,2016,0.3504931171625149
Portugal,PRT,2017,0.3487186649750737
Portugal,PRT,2018,0.34847140649556807
Romania,ROU,1961,0.7774676758002922
Romania,ROU,1962,0.7761508214077911
Romania,ROU,1963,0.7725103827724938
Romania,ROU,1964,0.7675272756712546
Romania,ROU,1965,0.763226507422663
Romania,ROU,1966,0.7575705348723736
Romania,ROU,1967,0.7489923962481729
Romania,ROU,1968,0.7465108520549815
Romania,ROU,1969,0.7371454838955283
Romania,ROU,1970,0.7265591835985858
Romania,ROU,1971,0.7185972980741593
Romania,ROU,1972,0.7111942585496445
Romania,ROU,1973,0.7019387761878291
Romania,ROU,1974,0.6959773729266714
Romania,ROU,1975,0.6898479772790496
Romania,ROU,1976,0.6835294673644046
Romania,ROU,1977,0.6772940256509719
Romania,ROU,1978,0.6715126561850264
Romania,ROU,1979,0.6662865504938097
Romania,ROU,1980,0.6616660267702363
Romania,ROU,1981,0.6574245766048067
Romania,ROU,1982,0.6553936448497921
Romania,ROU,1983,0.6539836074977315
Romania,ROU,1984,0.6522807550027915
Romania,ROU,1985,0.6510260334994937
Romania,ROU,1986,0.6488872649207609
Romania,ROU,1987,0.6480908950378729
Romania,ROU,1988,0.6458568171899052
Romania,ROU,1989,0.628899004436427
Romania,ROU,1990,0.6287581165099135
Romania,ROU,1991,0.6308660352265226
Romania,ROU,1992,0.632705023164533
Romania,ROU,1993,0.6360677639842464
Romania,ROU,1994,0.6401678920112298
Romania,ROU,1995,0.6443352278016999
Romania,ROU,1996,0.6481712052463368
Romania,ROU,1997,0.6536910885091903
Romania,ROU,1998,0.6564057806439391
Romania,ROU,1999,0.6628808476048995
Romania,ROU,2000,0.6711261145664722
Romania,ROU,2001,0.6729621384897689
Romania,ROU,2002,0.6780677658673828
Romania,ROU,2003,0.6813868635150345
Romania,ROU,2004,0.6548371167980551
Romania,ROU,2005,0.6620818664694802
Romania,ROU,2006,0.6611471390280963
Romania,ROU,2007,0.6479926561466193
Romania,ROU,2008,0.654551903435879
Romania,ROU,2009,0.6599964114724151
Romania,ROU,2010,0.6914856409753406
Romania,ROU,2011,0.687524899543771
Romania,ROU,2012,0.6789282435681894
Romania,ROU,2013,0.6906648144299623
Romania,ROU,2014,0.6902599480034118
Romania,ROU,2015,0.695502047033464
Romania,ROU,2016,0.6830069379178972
Romania,ROU,2017,0.6806767630497432
Romania,ROU,2018,0.6876818211971897
Slovakia,SVK,1993,0.45743446961352213
Slovakia,SVK,1994,0.4560968551320033
Slovakia,SVK,1995,0.4550299787739491
Slovakia,SVK,1996,0.45387116447295606
Slovakia,SVK,1997,0.45351650577496233
Slovakia,SVK,1998,0.45280537301858265
Slovakia,SVK,1999,0.4525995107553058
Slovakia,SVK,2000,0.4519178820757329
Slovakia,SVK,2001,0.41759321124920185
Slovakia,SVK,2002,0.41424990028003067
Slovakia,SVK,2003,0.41408680340914183
Slovakia,SVK,2004,0.35818927358326325
Slovakia,SVK,2005,0.35951348434875363
Slovakia,SVK,2006,0.3591623348922967
Slovakia,SVK,2007,0.35749400039861506
Slovakia,SVK,2008,0.35874549090995966
Slovakia,SVK,2009,0.3573311105980519
Slovakia,SVK,2010,0.3598434874194483
Slovakia,SVK,2011,0.3567614117154628
Slovakia,SVK,2012,0.3559445078190892
Slovakia,SVK,2013,0.34922464713721185
Slovakia,SVK,2014,0.3480325220863605
Slovakia,SVK,2015,0.34744944036650155
Slovakia,SVK,2016,0.34656357227292967
Slovakia,SVK,2017,0.34490354081389163
Slovakia,SVK,2018,0.3464139281505604
Slovenia,SVN,1992,0.2812471015092597
Slovenia,SVN,1993,0.2799221816335059
Slovenia,SVN,1994,0.2751417681742665
Slovenia,SVN,1995,0.2701981938908088
Slovenia,SVN,1996,0.26400947416855874
Slovenia,SVN,1997,0.2490622429187076
Slovenia,SVN,1998,0.24655514658709812
Slovenia,SVN,1999,0.2515556199537943
Slovenia,SVN,2000,0.2606004778346213
Slovenia,SVN,2001,0.25660880892757143
Slovenia,SVN,2002,0.25411784123623044
Slovenia,SVN,2003,0.25655704470431046
Slovenia,SVN,2004,0.2472086028593795
Slovenia,SVN,2005,0.2551409139759075
Slovenia,SVN,2006,0.24520207947343975
Slovenia,SVN,2007,0.24750039510605243
Slovenia,SVN,2008,0.305755857980912
Slovenia,SVN,2009,0.3073649181533717
Slovenia,SVN,2010,0.30531429715215846
Slovenia,SVN,2011,0.3025466451062187
Slovenia,SVN,2012,0.29729962197914983
Slovenia,SVN,2013,0.29577191715419926
Slovenia,SVN,2014,0.2973850392360198
Slovenia,SVN,2015,0.29764884977252304
Slovenia,SVN,2016,0.29769406183559044
Slovenia,SVN,2017,0.29620582606191315
Slovenia,SVN,2018,0.2945370594517279
Spain,ESP,1961,1.0813659718632675
Spain,ESP,1962,1.069396295992496
Spain,ESP,1963,1.0542182233949402
Spain,ESP,1964,1.0302296421599424
Spain,ESP,1965,1.017038901224693
Spain,ESP,1966,0.9896698363431533
Spain,ESP,1967,0.986348326313219
Spain,ESP,1968,0.9695564578432576
Spain,ESP,1969,0.9704429748321208
Spain,ESP,1970,0.9479175400573294
Spain,ESP,1971,0.9537909806345178
Spain,ESP,1972,0.9395274679948215
Spain,ESP,1973,0.9204597588138799
Spain,ESP,1974,0.9042061540420803
Spain,ESP,1975,0.8896795913198643
Spain,ESP,1976,0.8687657594042598
Spain,ESP,1977,0.8615430970502527
Spain,ESP,1978,0.849828927314924
Spain,ESP,1979,0.8386647590420259
Spain,ESP,1980,0.8286338157932013
Spain,ESP,1981,0.82181668099829
Spain,ESP,1982,0.8163111909849682
Spain,ESP,1983,0.8015709760237575
Spain,ESP,1984,0.7937448304737477
Spain,ESP,1985,0.792897669213378
Spain,ESP,1986,0.7877881056400945
Spain,ESP,1987,0.7855575699000811
Spain,ESP,1988,0.7832741937153017
Spain,ESP,1989,0.78481925753864
Spain,ESP,1990,0.7772968705459661
Spain,ESP,1991,0.7728170539153321
Spain,ESP,1992,0.7682908290981847
Spain,ESP,1993,0.7596805006358496
Spain,ESP,1994,0.7610425488669724
Spain,ESP,1995,0.7469446560481845
Spain,ESP,1996,0.7551938400598222
Spain,ESP,1997,0.750812539326239
Spain,ESP,1998,0.7451949625835416
Spain,ESP,1999,0.7360867661843055
Spain,ESP,2000,0.7291164571377454
Spain,ESP,2001,0.7144339150685705
Spain,ESP,2002,0.7017960697845649
Spain,ESP,2003,0.6843997081165419
Spain,ESP,2004,0.6712563133040526
Spain,ESP,2005,0.6625302371426164
Spain,ESP,2006,0.6397030622377444
Spain,ESP,2007,0.616433404896899
Spain,ESP,2008,0.6108688153466778
Spain,ESP,2009,0.6004263520836157
Spain,ESP,2010,0.5869252987603187
Spain,ESP,2011,0.5737376243091107
Spain,ESP,2012,0.5724659637516133
Spain,ESP,2013,0.56963315264437
Spain,ESP,2014,0.5681739837754667
Spain,ESP,2015,0.5694322535564528
Spain,ESP,2016,0.5632289991838597
Spain,ESP,2017,0.5637080355212725
Spain,ESP,2018,0.5607565058450695
Sweden,SWE,1961,0.5626690779411544
Sweden,SWE,1962,0.5504272935943826
Sweden,SWE,1963,0.5216566115749587
Sweden,SWE,1964,0.5129619487090089
Sweden,SWE,1965,0.4969226044011928
Sweden,SWE,1966,0.48622847795503854
Sweden,SWE,1967,0.48057957007364355
Sweden,SWE,1968,0.4685027879756071
Sweden,SWE,1969,0.4679387019043043
Sweden,SWE,1970,0.46592664653486143
Sweden,SWE,1971,0.4641917104352841
Sweden,SWE,1972,0.45945421170872425
Sweden,SWE,1973,0.45610688848983966
Sweden,SWE,1974,0.45693841718000366
Sweden,SWE,1975,0.45453769149504597
Sweden,SWE,1976,0.45420003699267775
Sweden,SWE,1977,0.45111351225563423
Sweden,SWE,1978,0.4503822087429721
Sweden,SWE,1979,0.4471082721295402
Sweden,SWE,1980,0.4453883428018438
Sweden,SWE,1981,0.4414153011719546
Sweden,SWE,1982,0.4394060814522011
Sweden,SWE,1983,0.43636662140983146
Sweden,SWE,1984,0.43295077957517825
Sweden,SWE,1985,0.41806000058389603
Sweden,SWE,1986,0.4145503351286448
Sweden,SWE,1987,0.4102810858875656
Sweden,SWE,1988,0.4060350248624094
Sweden,SWE,1989,0.4014467115312925
Sweden,SWE,1990,0.3983713114761752
Sweden,SWE,1991,0.3893271492383251
Sweden,SWE,1992,0.38495462853835355
Sweden,SWE,1993,0.3836842283373897
Sweden,SWE,1994,0.38144018447338407
Sweden,SWE,1995,0.3697198639267939
Sweden,SWE,1996,0.3721558774384704
Sweden,SWE,1997,0.36746578165181004
Sweden,SWE,1998,0.3642267345805046
Sweden,SWE,1999,0.35996438674195036
Sweden,SWE,2000,0.3550020041343716
Sweden,SWE,2001,0.3544699230472096
Sweden,SWE,2002,0.35535288110475516
Sweden,SWE,2003,0.3533511271264186
Sweden,SWE,2004,0.3541455382444925
Sweden,SWE,2005,0.3558064098923033
Sweden,SWE,2006,0.34772896050148605
Sweden,SWE,2007,0.3423574030122868
Sweden,SWE,2008,0.33486971370317614
Sweden,SWE,2009,0.3306100329568488
Sweden,SWE,2010,0.32853512312026795
Sweden,SWE,2011,0.3238717569250564
Sweden,SWE,2012,0.3194655831006626
Sweden,SWE,2013,0.31689487728030397
Sweden,SWE,2014,0.3129033233248705
Sweden,SWE,2015,0.31129703685118715
Sweden,SWE,2016,0.30820433535681707
Sweden,SWE,2017,0.30500067845235324
Sweden,SWE,2018,0.3017558399131617
United Kingdom,GBR,1961,0.3755137141401472
United Kingdom,GBR,1962,0.3724199552700644
United Kingdom,GBR,1963,0.3690978640360626
United Kingdom,GBR,1964,0.3656643292024938
United Kingdom,GBR,1965,0.36107472504579113
United Kingdom,GBR,1966,0.35826288351812613
United Kingdom,GBR,1967,0.35639211326890086
United Kingdom,GBR,1968,0.35235054050420556
United Kingdom,GBR,1969,0.3500220082207491
United Kingdom,GBR,1970,0.3391727341470036
United Kingdom,GBR,1971,0.33799993761270586
United Kingdom,GBR,1972,0.33557324358377194
United Kingdom,GBR,1973,0.3338196119950514
United Kingdom,GBR,1974,0.33227515634742355
United Kingdom,GBR,1975,0.3309390546604716
United Kingdom,GBR,1976,0.3304599736585956
United Kingdom,GBR,1977,0.32898251437474774
United Kingdom,GBR,1978,0.328755446068459
United Kingdom,GBR,1979,0.32829770930148794
United Kingdom,GBR,1980,0.32857627450154
United Kingdom,GBR,1981,0.3258584221639934
United Kingdom,GBR,1982,0.3250451820092995
United Kingdom,GBR,1983,0.32368579321090724
United Kingdom,GBR,1984,0.3231149057990108
United Kingdom,GBR,1985,0.32205027043767304
United Kingdom,GBR,1986,0.32075720355130066
United Kingdom,GBR,1987,0.31974149581340905
United Kingdom,GBR,1988,0.3242757608119599
United Kingdom,GBR,1989,0.3213027797429427
United Kingdom,GBR,1990,0.31859970293548767
United Kingdom,GBR,1991,0.31668269164054913
United Kingdom,GBR,1992,0.31455607633995714
United Kingdom,GBR,1993,0.304397652009771
United Kingdom,GBR,1994,0.30138472857318005
United Kingdom,GBR,1995,0.2999872972753286
United Kingdom,GBR,1996,0.30103130668804184
United Kingdom,GBR,1997,0.3015916716999118
United Kingdom,GBR,1998,0.2994019447009154
United Kingdom,GBR,1999,0.2932598067976666
United Kingdom,GBR,2000,0.2878996493560808
United Kingdom,GBR,2001,0.28673495400063
United Kingdom,GBR,2002,0.28614630807715713
United Kingdom,GBR,2003,0.2846808652955154
United Kingdom,GBR,2004,0.28478730550439196
United Kingdom,GBR,2005,0.281250214595108
United Kingdom,GBR,2006,0.2932851414887889
United Kingdom,GBR,2007,0.28715244457414335
United Kingdom,GBR,2008,0.28455985835857656
United Kingdom,GBR,2009,0.2757501454432802
United Kingdom,GBR,2010,0.27141588578395953
United Kingdom,GBR,2011,0.2680956814181093
United Kingdom,GBR,2012,0.2662830983289163
United Kingdom,GBR,2013,0.2654529610649807
United Kingdom,GBR,2014,0.2633934185303231
United Kingdom,GBR,2015,0.26021806875435716
United Kingdom,GBR,2016,0.2616971319653593
United Kingdom,GBR,2017,0.26175359047454244
United Kingdom,GBR,2018,0.2584216028897935
