Italy ITA 1996 21073625088
Italy ITA 1997 30832197632
Italy ITA 1998 31060393984
Italy ITA 1999 28393603072
Italy ITA 2000 67215294464
Italy ITA 2001 35946758144
Italy ITA 2002 4769185792
Italy ITA 2003 2610167808
Italy ITA 2004 26841186304
Italy ITA 2005 15639773184
Italy ITA 2006 34522267648
Italy ITA 2007 29183180800
Italy ITA 2008 -19159842816
Italy ITA 2009 -104165408768
Italy ITA 2010 32009748480
Italy ITA 2011 13441564672
Italy ITA 2012 -57047515136
Italy ITA 2013 -34183446528
Italy ITA 2014 -82837504
Italy ITA 2015 14184218624
Italy ITA 2016 23756144640
Italy ITA 2017 31028805632
Italy ITA 2018 17510957056
Italy ITA 2019 7831945216
Italy ITA 2020 -171331813376
Latvia LVA 1996 319683584
Latvia LVA 1997 1119823872
Latvia LVA 1998 873847808
Latvia LVA 1999 404215808
Latvia LVA 2000 855333888
Latvia LVA 2001 1007798272
Latvia LVA 2002 1200065536
Latvia LVA 2003 1527267328
Latvia LVA 2004 1628274688
Latvia LVA 2005 2281138176
Latvia LVA 2006 2820184064
Latvia LVA 2007 2623965184
Latvia LVA 2008 -940867584
Latvia LVA 2009 -3999944704
Latvia LVA 2010 -1076299776
Latvia LVA 2011 589740032
Latvia LVA 2012 1659867136
Latvia LVA 2013 507643904
Latvia LVA 2014 489353216
Latvia LVA 2015 1019568128
Latvia LVA 2016 645482496
Latvia LVA 2017 924637184
Latvia LVA 2018 1150294016
Latvia LVA 2019 744888320
Latvia LVA 2020 -1111926784
Lithuania LTU 1996 924051456
Lithuania LTU 1997 1565558784
Lithuania LTU 1998 1525274624
Lithuania LTU 1999 -250324992
Lithuania LTU 2000 801110016
Lithuania LTU 2001 1467004928
Lithuania LTU 2002 1616693248
Lithuania LTU 2003 2700941312
Lithuania LTU 2004 1856776192
Lithuania LTU 2005 2329022464
Lithuania LTU 2006 2405838848
Lithuania LTU 2007 3871543296
Lithuania LTU 2008 1012482048
Lithuania LTU 2009 -5896759296
Lithuania LTU 2010 558823424
Lithuania LTU 2011 2077499392
Lithuania LTU 2012 1402200064
Lithuania LTU 2013 1344802816
Lithuania LTU 2014 1387421696
Lithuania LTU 2015 822251520
Lithuania LTU 2016 1043689472
Lithuania LTU 2017 1819213824
Lithuania LTU 2018 1768976384
Lithuania LTU 2019 2107015168
Lithuania LTU 2020 -63795200
Luxembourg LUX 1961 306880000
Luxembourg LUX 1962 113034752
Luxembourg LUX 1963 290001920
Luxembourg LUX 1964 686096384
Luxembourg LUX 1965 -69146624
Luxembourg LUX 1966 103284736
Luxembourg LUX 1967 20465664
Luxembourg LUX 1968 395927552
Luxembourg LUX 1969 983235584
Luxembourg LUX 1970 1202899968
Luxembourg LUX 1971 321274880
Luxembourg LUX 1972 815968256
Luxembourg LUX 1973 1095816192
Luxembourg LUX 1974 601470976
Luxembourg LUX 1975 -977806336
Luxembourg LUX 1976 352322560
Luxembourg LUX 1977 223760384
