Entity,Code,Year,0_0_CO2
Turkey,TUR,1964,26302962
Turkey,TUR,1965,27352956
Turkey,TUR,1966,31505760
Turkey,TUR,1967,33479114
Turkey,TUR,1968,36265490
Turkey,TUR,1969,38752696
Turkey,TUR,1970,42579228
Turkey,TUR,1971,47638156
Turkey,TUR,1972,53721840
Turkey,TUR,1973,59310000
Turkey,TUR,1974,60928644
Turkey,TUR,1975,65419330
Turkey,TUR,1976,73359400
Turkey,TUR,1977,81120720
Turkey,TUR,1978,76713870
Turkey,TUR,1979,75037840
Turkey,TUR,1980,75212270
Turkey,TUR,1981,79185990
Turkey,TUR,1982,86210030
Turkey,TUR,1983,89812184
Turkey,TUR,1984,94906030
Turkey,TUR,1985,105662350
Turkey,TUR,1986,115617870
Turkey,TUR,1987,128442184
Turkey,TUR,1988,124727510
Turkey,TUR,1989,137569950
Turkey,TUR,1990,151664530
Turkey,TUR,1991,158140740
Turkey,TUR,1992,164061420
Turkey,TUR,1993,171133730
Turkey,TUR,1994,167560900
Turkey,TUR,1995,181481820
Turkey,TUR,1996,199582750
Turkey,TUR,1997,212037400
Turkey,TUR,1998,212069940
Turkey,TUR,1999,207857780
Turkey,TUR,2000,229858200
Turkey,TUR,2001,213483470
Turkey,TUR,2002,221148220
Turkey,TUR,2003,236683300
Turkey,TUR,2004,244688740
Turkey,TUR,2005,264768600
Turkey,TUR,2006,282266700
Turkey,TUR,2007,313578140
Turkey,TUR,2008,310532320
Turkey,TUR,2009,316319330
Turkey,TUR,2010,316036480
Turkey,TUR,2011,341862340
Turkey,TUR,2012,355882620
Turkey,TUR,2013,347152670
Turkey,TUR,2014,363866340
Turkey,TUR,2015,384330460
Turkey,TUR,2016,405304500
Turkey,TUR,2017,430220380
Turkey,TUR,2018,422568900
Turkey,TUR,2019,401719740
Turkey,TUR,2020,413433100
Turkey,TUR,2021,446204200
Turkmenistan,TKM,1830,155
Turkmenistan,TKM,1831,186
Turkmenistan,TKM,1832,124
Turkmenistan,TKM,1833,155
Turkmenistan,TKM,1850,962
Turkmenistan,TKM,1855,2918
Turkmenistan,TKM,1858,4097
Turkmenistan,TKM,1859,4345
Turkmenistan,TKM,1860,5742
Turkmenistan,TKM,1861,7294
Turkmenistan,TKM,1862,6580
Turkmenistan,TKM,1863,6891
Turkmenistan,TKM,1864,7729
Turkmenistan,TKM,1865,7387
Turkmenistan,TKM,1866,23341
Turkmenistan,TKM,1867,26786
Turkmenistan,TKM,1868,22286
Turkmenistan,TKM,1869,30232
Turkmenistan,TKM,1870,32808
Turkmenistan,TKM,1871,44292
Turkmenistan,TKM,1872,45471
Turkmenistan,TKM,1873,42678
Turkmenistan,TKM,1874,51803
Turkmenistan,TKM,1875,59625
Turkmenistan,TKM,1876,74027
Turkmenistan,TKM,1877,75548
Turkmenistan,TKM,1878,98734
Turkmenistan,TKM,1879,101310
Turkmenistan,TKM,1880,118847
Turkmenistan,TKM,1881,125177.99
Turkmenistan,TKM,1882,131852
Turkmenistan,TKM,1883,150071
Turkmenistan,TKM,1884,152368
Turkmenistan,TKM,1885,165963
Turkmenistan,TKM,1886,170215
Turkmenistan,TKM,1887,180117
Turkmenistan,TKM,1888,187876
Turkmenistan,TKM,1889,202899
Turkmenistan,TKM,1890,229778
Turkmenistan,TKM,1891,252995.02
Turkmenistan,TKM,1892,267800
Turkmenistan,TKM,1893,313893
Turkmenistan,TKM,1894,319697
Turkmenistan,TKM,1895,367341
Turkmenistan,TKM,1896,373952
Turkmenistan,TKM,1897,432367
Turkmenistan,TKM,1898,484915
Turkmenistan,TKM,1899,562542
Turkmenistan,TKM,1900,637252
Turkmenistan,TKM,1901,654230
Turkmenistan,TKM,1902,631882
Turkmenistan,TKM,1903,618101
Turkmenistan,TKM,1904,687690
Turkmenistan,TKM,1905,613849
Turkmenistan,TKM,1906,700167
Turkmenistan,TKM,1907,784250
Turkmenistan,TKM,1908,789061
Turkmenistan,TKM,1909,832950
Turkmenistan,TKM,1910,816872
Turkmenistan,TKM,1911,846917
Turkmenistan,TKM,1912,959370
Turkmenistan,TKM,1913,1042181
Turkmenistan,TKM,1914,940591
Turkmenistan,TKM,1915,863337
Turkmenistan,TKM,1916,920168
Turkmenistan,TKM,1917,846855
Turkmenistan,TKM,1918,337730
Turkmenistan,TKM,1919,288472
Turkmenistan,TKM,1920,263051
Turkmenistan,TKM,1921,285275
Turkmenistan,TKM,1922,347911
Turkmenistan,TKM,1923,384319
Turkmenistan,TKM,1924,457880
Turkmenistan,TKM,1925,451921
Turkmenistan,TKM,1926,654789
Turkmenistan,TKM,1927,814078
Turkmenistan,TKM,1928,890743
Turkmenistan,TKM,1929,959703
Turkmenistan,TKM,1930,1312234
Turkmenistan,TKM,1931,1578256
Turkmenistan,TKM,1932,1774966
Turkmenistan,TKM,1933,1987283
Turkmenistan,TKM,1934,2400699
Turkmenistan,TKM,1935,2712000
Turkmenistan,TKM,1936,3102755
Turkmenistan,TKM,1937,3177444
Turkmenistan,TKM,1938,3354154
Turkmenistan,TKM,1939,3395464
Turkmenistan,TKM,1940,4070697.8
Turkmenistan,TKM,1941,3575477
Turkmenistan,TKM,1942,1967191
Turkmenistan,TKM,1943,2053073.9
Turkmenistan,TKM,1944,2977339
Turkmenistan,TKM,1945,3134101
Turkmenistan,TKM,1946,3509448
Turkmenistan,TKM,1947,4219712
Turkmenistan,TKM,1948,4479214
Turkmenistan,TKM,1949,5088518
Turkmenistan,TKM,1950,5660132
Turkmenistan,TKM,1951,6125538
Turkmenistan,TKM,1952,6558221
Turkmenistan,TKM,1953,6935956
Turkmenistan,TKM,1954,7566134
Turkmenistan,TKM,1955,8578748
Turkmenistan,TKM,1956,9420614
Turkmenistan,TKM,1957,10317115
Turkmenistan,TKM,1958,11024678
Turkmenistan,TKM,1959,11593978
Turkmenistan,TKM,1960,12077511
Turkmenistan,TKM,1961,12475955
Turkmenistan,TKM,1962,13118830
Turkmenistan,TKM,1963,14092711
Turkmenistan,TKM,1964,15008760
Turkmenistan,TKM,1965,15931454
Turkmenistan,TKM,1966,16832158
Turkmenistan,TKM,1967,17620684
Turkmenistan,TKM,1968,18136786
Turkmenistan,TKM,1969,18903700
Turkmenistan,TKM,1970,19870340
Turkmenistan,TKM,1971,21114874
Turkmenistan,TKM,1972,22233330
Turkmenistan,TKM,1973,23194054
Turkmenistan,TKM,1974,24101074
Turkmenistan,TKM,1975,25352304
Turkmenistan,TKM,1976,26325372
Turkmenistan,TKM,1977,27219124
Turkmenistan,TKM,1978,28159874
Turkmenistan,TKM,1979,28388608
Turkmenistan,TKM,1980,29490518
Turkmenistan,TKM,1981,28956320
Turkmenistan,TKM,1982,29501188
Turkmenistan,TKM,1983,29925102
Turkmenistan,TKM,1984,30194798
Turkmenistan,TKM,1985,32542260
Turkmenistan,TKM,1986,35805308
Turkmenistan,TKM,1987,36376100
Turkmenistan,TKM,1988,37187544
Turkmenistan,TKM,1989,37636772
Turkmenistan,TKM,1990,31308440
Turkmenistan,TKM,1991,32638496
Turkmenistan,TKM,1992,31994180
Turkmenistan,TKM,1993,27516396
Turkmenistan,TKM,1994,33443120
Turkmenistan,TKM,1995,33933520
Turkmenistan,TKM,1996,30604732
Turkmenistan,TKM,1997,30556472
Turkmenistan,TKM,1998,32025558
Turkmenistan,TKM,1999,37605610
Turkmenistan,TKM,2000,37466196
Turkmenistan,TKM,2001,32163608
Turkmenistan,TKM,2002,27824656
Turkmenistan,TKM,2003,37566456
Turkmenistan,TKM,2004,46446516
Turkmenistan,TKM,2005,45437092
Turkmenistan,TKM,2006,46873896
Turkmenistan,TKM,2007,46759360
Turkmenistan,TKM,2008,56666876
Turkmenistan,TKM,2009,50169650
Turkmenistan,TKM,2010,57110036
Turkmenistan,TKM,2011,62182860
Turkmenistan,TKM,2012,69137096
Turkmenistan,TKM,2013,70608760
Turkmenistan,TKM,2014,71776136
Turkmenistan,TKM,2015,73695300
Turkmenistan,TKM,2016,73463700
Turkmenistan,TKM,2017,73358744
Turkmenistan,TKM,2018,73252040
Turkmenistan,TKM,2019,74761640
Turkmenistan,TKM,2020,72035944
Turkmenistan,TKM,2021,83006810
United Arab Emirates,ARE,1959,10992
United Arab Emirates,ARE,1960,10992
United Arab Emirates,ARE,1961,10992
United Arab Emirates,ARE,1962,18320
United Arab Emirates,ARE,1963,21984
United Arab Emirates,ARE,1964,18320
United Arab Emirates,ARE,1965,21984
United Arab Emirates,ARE,1966,25648
United Arab Emirates,ARE,1967,916000
United Arab Emirates,ARE,1968,1242096
United Arab Emirates,ARE,1969,20507408
United Arab Emirates,ARE,1970,15234912
United Arab Emirates,ARE,1971,21166928
United Arab Emirates,ARE,1972,23434944
United Arab Emirates,ARE,1973,30605392
United Arab Emirates,ARE,1974,31301552
United Arab Emirates,ARE,1975,31045072
United Arab Emirates,ARE,1976,39617012
United Arab Emirates,ARE,1977,38751290
United Arab Emirates,ARE,1978,44753588
United Arab Emirates,ARE,1979,36546456
United Arab Emirates,ARE,1980,36823400
United Arab Emirates,ARE,1981,36766936
United Arab Emirates,ARE,1982,36752772
United Arab Emirates,ARE,1983,35220452
United Arab Emirates,ARE,1984,46155644
United Arab Emirates,ARE,1985,49652536
United Arab Emirates,ARE,1986,47030090
United Arab Emirates,ARE,1987,47450350
United Arab Emirates,ARE,1988,48095596
United Arab Emirates,ARE,1989,54186136
United Arab Emirates,ARE,1990,51703772
United Arab Emirates,ARE,1991,56673424
United Arab Emirates,ARE,1992,57757056
United Arab Emirates,ARE,1993,65565560
United Arab Emirates,ARE,1994,72604780
United Arab Emirates,ARE,1995,70012280
United Arab Emirates,ARE,1996,72774936
United Arab Emirates,ARE,1997,73100850
United Arab Emirates,ARE,1998,80682530
United Arab Emirates,ARE,1999,77543760
United Arab Emirates,ARE,2000,111787060
United Arab Emirates,ARE,2001,100590960
United Arab Emirates,ARE,2002,83698216
United Arab Emirates,ARE,2003,105618744
United Arab Emirates,ARE,2004,111801790
United Arab Emirates,ARE,2005,114477680
United Arab Emirates,ARE,2006,121737470
United Arab Emirates,ARE,2007,133264010
United Arab Emirates,ARE,2008,153969710
United Arab Emirates,ARE,2009,165499680
United Arab Emirates,ARE,2010,180621660
United Arab Emirates,ARE,2011,192991340
United Arab Emirates,ARE,2012,201372430
United Arab Emirates,ARE,2013,205757980
United Arab Emirates,ARE,2014,201713380
United Arab Emirates,ARE,2015,216377090
United Arab Emirates,ARE,2016,212344320
United Arab Emirates,ARE,2017,214156000
United Arab Emirates,ARE,2018,210218380
United Arab Emirates,ARE,2019,208495710
United Arab Emirates,ARE,2020,199084450
United Arab Emirates,ARE,2021,204086660
Uzbekistan,UZB,1830,478
Uzbekistan,UZB,1831,573
Uzbekistan,UZB,1832,382
Uzbekistan,UZB,1833,478
Uzbekistan,UZB,1850,2963
Uzbekistan,UZB,1855,8984
Uzbekistan,UZB,1858,12616
Uzbekistan,UZB,1859,13380
Uzbekistan,UZB,1860,17681
Uzbekistan,UZB,1861,22460
Uzbekistan,UZB,1862,20261
Uzbekistan,UZB,1863,21217
Uzbekistan,UZB,1864,23798
Uzbekistan,UZB,1865,22746
Uzbekistan,UZB,1866,71871
Uzbekistan,UZB,1867,82480
Uzbekistan,UZB,1868,68621
Uzbekistan,UZB,1869,93088
Uzbekistan,UZB,1870,101021
Uzbekistan,UZB,1871,136383
Uzbekistan,UZB,1872,140014
Uzbekistan,UZB,1873,131413
Uzbekistan,UZB,1874,159511
Uzbekistan,UZB,1875,183596
Uzbekistan,UZB,1876,227942
Uzbekistan,UZB,1877,232625
Uzbekistan,UZB,1878,304018
Uzbekistan,UZB,1879,311950
Uzbekistan,UZB,1880,365949
Uzbekistan,UZB,1881,385446
Uzbekistan,UZB,1882,405994
Uzbekistan,UZB,1883,462095
Uzbekistan,UZB,1884,469168
Uzbekistan,UZB,1885,511029
Uzbekistan,UZB,1886,524122
Uzbekistan,UZB,1887,554610
Uzbekistan,UZB,1888,578503
Uzbekistan,UZB,1889,624761
Uzbekistan,UZB,1890,707527
Uzbekistan,UZB,1891,779016
Uzbekistan,UZB,1892,824604
Uzbekistan,UZB,1893,966530
Uzbekistan,UZB,1894,984402
Uzbekistan,UZB,1895,1131106
Uzbekistan,UZB,1896,1151464
Uzbekistan,UZB,1897,1331332
Uzbekistan,UZB,1898,1493137
Uzbekistan,UZB,1899,1732165
Uzbekistan,UZB,1900,1962209
Uzbekistan,UZB,1901,2014488
Uzbekistan,UZB,1902,1945675
Uzbekistan,UZB,1903,1903241
Uzbekistan,UZB,1904,2117515
Uzbekistan,UZB,1905,1890147
Uzbekistan,UZB,1906,2155936
Uzbekistan,UZB,1907,2414843
Uzbekistan,UZB,1908,2429657
Uzbekistan,UZB,1909,2564797
Uzbekistan,UZB,1910,2515290
Uzbekistan,UZB,1911,2607805
Uzbekistan,UZB,1912,2954066
Uzbekistan,UZB,1913,3209055
Uzbekistan,UZB,1914,2896244
Uzbekistan,UZB,1915,2658363
Uzbekistan,UZB,1916,2833357
Uzbekistan,UZB,1917,2607614
Uzbekistan,UZB,1918,1039930
Uzbekistan,UZB,1919,888255
Uzbekistan,UZB,1920,809981
Uzbekistan,UZB,1921,878411
Uzbekistan,UZB,1922,1071278
Uzbekistan,UZB,1923,1183385
Uzbekistan,UZB,1924,1409893
Uzbekistan,UZB,1925,1391543
Uzbekistan,UZB,1926,2016207.9
Uzbekistan,UZB,1927,2506689
Uzbekistan,UZB,1928,2695273
Uzbekistan,UZB,1929,2900348
Uzbekistan,UZB,1930,3978923
Uzbekistan,UZB,1931,4794320
Uzbekistan,UZB,1932,5389799
Uzbekistan,UZB,1933,6055687
Uzbekistan,UZB,1934,7307922
Uzbekistan,UZB,1935,8242121.5
Uzbekistan,UZB,1936,9411930
Uzbekistan,UZB,1937,9651825
Uzbekistan,UZB,1938,10189590
Uzbekistan,UZB,1939,10316208
Uzbekistan,UZB,1940,12386727
Uzbekistan,UZB,1941,10854227
Uzbekistan,UZB,1942,6057321
Uzbekistan,UZB,1943,6321772
Uzbekistan,UZB,1944,9167745
Uzbekistan,UZB,1945,9602174
Uzbekistan,UZB,1946,10717865
Uzbekistan,UZB,1947,12870196
Uzbekistan,UZB,1948,13628791
Uzbekistan,UZB,1949,15469452
Uzbekistan,UZB,1950,17178674
Uzbekistan,UZB,1951,18569346
Uzbekistan,UZB,1952,19864480
Uzbekistan,UZB,1953,20991896
Uzbekistan,UZB,1954,22869708
Uzbekistan,UZB,1955,25920740
Uzbekistan,UZB,1956,28491910
Uzbekistan,UZB,1957,31231454
Uzbekistan,UZB,1958,33411610
Uzbekistan,UZB,1959,35144856
Uzbekistan,UZB,1960,36626864
Uzbekistan,UZB,1961,37897604
Uzbekistan,UZB,1962,39909676
Uzbekistan,UZB,1963,42947920
Uzbekistan,UZB,1964,45816390
Uzbekistan,UZB,1965,48673744
Uzbekistan,UZB,1966,51448936
Uzbekistan,UZB,1967,53895708
Uzbekistan,UZB,1968,55518784
Uzbekistan,UZB,1969,57895690
Uzbekistan,UZB,1970,60763184
Uzbekistan,UZB,1971,64635164
Uzbekistan,UZB,1972,68014824
Uzbekistan,UZB,1973,70926340
Uzbekistan,UZB,1974,73669944
Uzbekistan,UZB,1975,77472250
Uzbekistan,UZB,1976,80460856
Uzbekistan,UZB,1977,83186536
Uzbekistan,UZB,1978,86054030
Uzbekistan,UZB,1979,86744160
Uzbekistan,UZB,1980,90076696
Uzbekistan,UZB,1981,88477510
Uzbekistan,UZB,1982,90164490
Uzbekistan,UZB,1983,91461210
Uzbekistan,UZB,1984,92307890
Uzbekistan,UZB,1985,99498570
Uzbekistan,UZB,1986,95389830
Uzbekistan,UZB,1987,97742620
Uzbekistan,UZB,1988,101090240
Uzbekistan,UZB,1989,104075020
Uzbekistan,UZB,1990,103371850
Uzbekistan,UZB,1991,102749544
Uzbekistan,UZB,1992,110984330
Uzbekistan,UZB,1993,115617240
Uzbekistan,UZB,1994,107979980
Uzbekistan,UZB,1995,102663680
Uzbekistan,UZB,1996,105546010
Uzbekistan,UZB,1997,106629576
Uzbekistan,UZB,1998,118498920
Uzbekistan,UZB,1999,121739200
Uzbekistan,UZB,2000,120994020
Uzbekistan,UZB,2001,122586350
Uzbekistan,UZB,2002,127518320
Uzbekistan,UZB,2003,125935970
Uzbekistan,UZB,2004,125118216
Uzbekistan,UZB,2005,116576170
Uzbekistan,UZB,2006,119515160
Uzbekistan,UZB,2007,119900920
Uzbekistan,UZB,2008,123405240
Uzbekistan,UZB,2009,105987870
Uzbekistan,UZB,2010,104156840
Uzbekistan,UZB,2011,113283520
Uzbekistan,UZB,2012,118854700
Uzbekistan,UZB,2013,112281970
Uzbekistan,UZB,2014,107399470
Uzbekistan,UZB,2015,103695920
Uzbekistan,UZB,2016,110139080
Uzbekistan,UZB,2017,108930770
Uzbekistan,UZB,2018,116464110
Uzbekistan,UZB,2019,118797940
Uzbekistan,UZB,2020,118239704
Uzbekistan,UZB,2021,121631480
Yemen,YEM,1950,58624
Yemen,YEM,1951,40304
Yemen,YEM,1952,58624
Yemen,YEM,1953,69616
Yemen,YEM,1954,4455424
Yemen,YEM,1955,2484192
Yemen,YEM,1956,2330304
Yemen,YEM,1957,2956848
Yemen,YEM,1958,1883296
Yemen,YEM,1959,2601440
Yemen,YEM,1960,3631024
Yemen,YEM,1961,2663728
Yemen,YEM,1962,3883840
Yemen,YEM,1963,2916544
Yemen,YEM,1964,3631024
Yemen,YEM,1965,3927808
Yemen,YEM,1966,3462480
Yemen,YEM,1967,3052112
Yemen,YEM,1968,11636864
Yemen,YEM,1969,4675264
Yemen,YEM,1970,2509840
Yemen,YEM,1971,1971232
Yemen,YEM,1972,1494912
Yemen,YEM,1973,2729621
Yemen,YEM,1974,2245794
Yemen,YEM,1975,2168850
Yemen,YEM,1976,2564260
Yemen,YEM,1977,2977991
Yemen,YEM,1978,3102122
Yemen,YEM,1979,3218488
Yemen,YEM,1980,3313518
Yemen,YEM,1981,4225439
Yemen,YEM,1982,5933604
Yemen,YEM,1983,6285599
Yemen,YEM,1984,7096980
Yemen,YEM,1985,8573361
Yemen,YEM,1986,8192041.5
Yemen,YEM,1987,8626651
Yemen,YEM,1988,9550232
Yemen,YEM,1989,9935053
Yemen,YEM,1990,9520184
Yemen,YEM,1991,9127376
Yemen,YEM,1992,9873645
Yemen,YEM,1993,8625426
Yemen,YEM,1994,8982038
Yemen,YEM,1995,10352088
Yemen,YEM,1996,10526331
Yemen,YEM,1997,11315914
Yemen,YEM,1998,12064542
Yemen,YEM,1999,13723955
Yemen,YEM,2000,14493699
Yemen,YEM,2001,16016834
Yemen,YEM,2002,15554371
Yemen,YEM,2003,17081394
Yemen,YEM,2004,18647044
Yemen,YEM,2005,19794360
Yemen,YEM,2006,21084874
Yemen,YEM,2007,20719068
Yemen,YEM,2008,22025266
Yemen,YEM,2009,24251388
Yemen,YEM,2010,23150590
Yemen,YEM,2011,20190194
Yemen,YEM,2012,20355790
Yemen,YEM,2013,27160406
Yemen,YEM,2014,26476570
Yemen,YEM,2015,14083545
Yemen,YEM,2016,10901535
Yemen,YEM,2017,10588620
Yemen,YEM,2018,10474176
Yemen,YEM,2019,12683843
Yemen,YEM,2020,12140133
Yemen,YEM,2021,12476597
