Entity,Code,Year,2_1_Population_density
Oman,OMN,1867,1.1535025
Oman,OMN,1868,1.1555057
Oman,OMN,1869,1.1575154
Oman,OMN,1870,1.159525
Oman,OMN,1871,1.161538
Oman,OMN,1872,1.1635573
Oman,OMN,1873,1.1655767
Oman,OMN,1874,1.1675961
Oman,OMN,1875,1.1696187
Oman,OMN,1876,1.1716446
Oman,OMN,1877,1.1736736
Oman,OMN,1878,1.1757027
Oman,OMN,1879,1.1777351
Oman,OMN,1880,1.1797674
Oman,OMN,1881,1.1818029
Oman,OMN,1882,1.1838385
Oman,OMN,1883,1.1858772
Oman,OMN,1884,1.1879193
Oman,OMN,1885,1.1899612
Oman,OMN,1886,1.1920065
Oman,OMN,1887,1.194055
Oman,OMN,1888,1.1961033
Oman,OMN,1889,1.198155
Oman,OMN,1890,1.2002068
Oman,OMN,1891,1.2022617
Oman,OMN,1892,1.2043166
Oman,OMN,1893,1.2063748
Oman,OMN,1894,1.2084361
Oman,OMN,1895,1.2104976
Oman,OMN,1896,1.2125622
Oman,OMN,1897,1.2146268
Oman,OMN,1898,1.2166947
Oman,OMN,1899,1.2206268
Oman,OMN,1900,1.2264395
Oman,OMN,1901,1.234155
Oman,OMN,1902,1.2437868
Oman,OMN,1903,1.255357
Oman,OMN,1904,1.2670339
Oman,OMN,1905,1.2788174
Oman,OMN,1906,1.2907108
Oman,OMN,1907,1.3027108
Oman,OMN,1908,1.3148206
Oman,OMN,1909,1.3248692
Oman,OMN,1910,1.3328401
Oman,OMN,1911,1.3387108
Oman,OMN,1912,1.3424653
Oman,OMN,1913,1.3440808
Oman,OMN,1914,1.3456931
Oman,OMN,1915,1.3473085
Oman,OMN,1916,1.348924
Oman,OMN,1917,1.3505396
Oman,OMN,1918,1.3537738
Oman,OMN,1919,1.3570178
Oman,OMN,1920,1.3602681
Oman,OMN,1921,1.363525
Oman,OMN,1922,1.3667916
Oman,OMN,1923,1.3700646
Oman,OMN,1924,1.3733473
Oman,OMN,1925,1.3766365
Oman,OMN,1926,1.3799354
Oman,OMN,1927,1.3832375
Oman,OMN,1928,1.3865525
Oman,OMN,1929,1.389874
Oman,OMN,1930,1.393202
Oman,OMN,1931,1.3965396
Oman,OMN,1932,1.3998836
Oman,OMN,1933,1.4032375
Oman,OMN,1934,1.4065977
Oman,OMN,1935,1.4099677
Oman,OMN,1936,1.4133441
Oman,OMN,1937,1.4167302
Oman,OMN,1938,1.4201227
Oman,OMN,1939,1.4235251
Oman,OMN,1940,1.4269338
Oman,OMN,1941,1.4303522
Oman,OMN,1942,1.4337803
Oman,OMN,1943,1.4372116
Oman,OMN,1944,1.440656
Oman,OMN,1945,1.4441066
Oman,OMN,1946,1.4475638
Oman,OMN,1947,1.451034
Oman,OMN,1948,1.4545072
Oman,OMN,1949,1.4633214
Oman,OMN,1950,1.4776123
Oman,OMN,1951,1.4983231
Oman,OMN,1952,1.5198934
Oman,OMN,1953,1.542517
Oman,OMN,1954,1.5662261
Oman,OMN,1955,1.5910436
Oman,OMN,1956,1.6169726
Oman,OMN,1957,1.6441389
Oman,OMN,1958,1.6727464
Oman,OMN,1959,1.7028594
Oman,OMN,1960,1.733622
Oman,OMN,1961,1.765609
Oman,OMN,1962,1.800139
Oman,OMN,1963,1.8371923
Oman,OMN,1964,1.876685
Oman,OMN,1965,1.91863
Oman,OMN,1966,1.9629725
Oman,OMN,1967,2.009848
Oman,OMN,1968,2.0594022
Oman,OMN,1969,2.1118028
Oman,OMN,1970,2.167034
Oman,OMN,1971,2.2255573
Oman,OMN,1972,2.2877448
Oman,OMN,1973,2.3541324
Oman,OMN,1974,2.4383974
Oman,OMN,1975,2.5434701
Oman,OMN,1976,2.6626463
Oman,OMN,1977,2.7984943
Oman,OMN,1978,2.9491243
Oman,OMN,1979,3.112617
Oman,OMN,1980,3.2874734
Oman,OMN,1981,3.4753861
Oman,OMN,1982,3.6778772
Oman,OMN,1983,3.892181
Oman,OMN,1984,4.114097
Oman,OMN,1985,4.37253
Oman,OMN,1986,4.6638093
Oman,OMN,1987,4.9542875
Oman,OMN,1988,5.2453537
Oman,OMN,1989,5.5374637
Oman,OMN,1990,5.830462
Oman,OMN,1991,6.123402
Oman,OMN,1992,6.414326
Oman,OMN,1993,6.6942616
Oman,OMN,1994,6.8939514
Oman,OMN,1995,7.019971
Oman,OMN,1996,7.140436
Oman,OMN,1997,7.2555447
Oman,OMN,1998,7.3658385
Oman,OMN,1999,7.4720774
Oman,OMN,2000,7.574349
Oman,OMN,2001,7.6725526
Oman,OMN,2002,7.766278
Oman,OMN,2003,7.8565526
Oman,OMN,2004,7.9769306
Oman,OMN,2005,8.126662
Oman,OMN,2006,8.273512
Oman,OMN,2007,8.419083
Oman,OMN,2008,8.565532
Oman,OMN,2009,8.71581
Oman,OMN,2010,9.311519
Oman,OMN,2011,10.361496
Oman,OMN,2012,11.423538
Oman,OMN,2013,12.331787
Oman,OMN,2014,12.954029
Oman,OMN,2015,13.543729
Oman,OMN,2016,14.210275
Oman,OMN,2017,14.674808
Oman,OMN,2018,14.866429
Oman,OMN,2019,14.871629
Oman,OMN,2020,14.679826
Oman,OMN,2021,14.605732
Oman,OMN,2022,14.786107
Oman,OMN,2023,15.006087
Oman,OMN,2024,15.22958
Oman,OMN,2025,15.446566
Oman,OMN,2026,15.657567
Oman,OMN,2027,15.863489
Oman,OMN,2028,16.064898
Oman,OMN,2029,16.262527
Oman,OMN,2030,16.456812
Oman,OMN,2031,16.648785
Oman,OMN,2032,16.83893
Oman,OMN,2033,17.027958
Oman,OMN,2034,17.216759
Oman,OMN,2035,17.405968
Oman,OMN,2036,17.596752
Oman,OMN,2037,17.78976
Oman,OMN,2038,17.984833
Oman,OMN,2039,18.182411
Oman,OMN,2040,18.382704
Oman,OMN,2041,18.58561
Oman,OMN,2042,18.790817
Oman,OMN,2043,18.99768
Oman,OMN,2044,19.205957
Oman,OMN,2045,19.414804
Oman,OMN,2046,19.623991
Oman,OMN,2047,19.83324
Oman,OMN,2048,20.040953
Oman,OMN,2049,20.246462
Oman,OMN,2050,20.449047
Oman,OMN,2051,20.647852
Oman,OMN,2052,20.842464
Oman,OMN,2053,21.032303
Oman,OMN,2054,21.216963
Oman,OMN,2055,21.395994
Oman,OMN,2056,21.568485
Oman,OMN,2057,21.734507
Oman,OMN,2058,21.893784
Oman,OMN,2059,22.04604
Oman,OMN,2060,22.190718
Oman,OMN,2061,22.327913
Oman,OMN,2062,22.458036
Oman,OMN,2063,22.580772
Oman,OMN,2064,22.696781
Oman,OMN,2065,22.806967
Oman,OMN,2066,22.911695
Oman,OMN,2067,23.011145
Oman,OMN,2068,23.106262
Oman,OMN,2069,23.197996
Oman,OMN,2070,23.28578
Oman,OMN,2071,23.369532
Oman,OMN,2072,23.449997
Oman,OMN,2073,23.52767
Oman,OMN,2074,23.603148
Oman,OMN,2075,23.676615
Oman,OMN,2076,23.74837
Oman,OMN,2077,23.818476
Oman,OMN,2078,23.887331
Oman,OMN,2079,23.955374
Oman,OMN,2080,24.022966
Oman,OMN,2081,24.0902
Oman,OMN,2082,24.157612
Oman,OMN,2083,24.225267
Oman,OMN,2084,24.292469
Oman,OMN,2085,24.359665
Oman,OMN,2086,24.426794
Oman,OMN,2087,24.49397
Oman,OMN,2088,24.561865
Oman,OMN,2089,24.630575
Oman,OMN,2090,24.699467
Oman,OMN,2091,24.768084
Oman,OMN,2092,24.836462
Oman,OMN,2093,24.904106
Oman,OMN,2094,24.97065
Oman,OMN,2095,25.035755
Oman,OMN,2096,25.099154
Oman,OMN,2097,25.160366
Oman,OMN,2098,25.219015
Oman,OMN,2099,25.275024
Oman,OMN,2100,25.327936
Pakistan,PAK,-10000,0.011026359
Pakistan,PAK,-9000,0.0377802
Pakistan,PAK,-8000,0.062967
Pakistan,PAK,-7000,0.10494629
Pakistan,PAK,-6000,0.17491049
Pakistan,PAK,-5000,0.29151878
Pakistan,PAK,-4000,0.4858655
Pakistan,PAK,-3000,0.80977714
Pakistan,PAK,-2000,1.349629
Pakistan,PAK,-1000,2.2493746
Pakistan,PAK,0,3.748957
Pakistan,PAK,100,4.0246134
Pakistan,PAK,200,4.3002787
Pakistan,PAK,300,4.631068
Pakistan,PAK,400,4.9618564
Pakistan,PAK,500,5.2926617
Pakistan,PAK,600,5.623451
Pakistan,PAK,700,6.2298903
Pakistan,PAK,800,6.8363457
Pakistan,PAK,900,7.663315
Pakistan,PAK,1000,8.490291
Pakistan,PAK,1100,8.82107
Pakistan,PAK,1200,9.151892
Pakistan,PAK,1300,9.151892
Pakistan,PAK,1400,10.364799
Pakistan,PAK,1500,11.026336
Pakistan,PAK,1600,14.334221
Pakistan,PAK,1700,17.642138
Pakistan,PAK,1710,17.823029
Pakistan,PAK,1720,18.186724
Pakistan,PAK,1730,18.557878
Pakistan,PAK,1740,18.936592
Pakistan,PAK,1750,19.323002
Pakistan,PAK,1760,19.717361
Pakistan,PAK,1770,20.119848
Pakistan,PAK,1780,20.530436
Pakistan,PAK,1790,20.94938
Pakistan,PAK,1800,17.019304
Pakistan,PAK,1801,17.052864
Pakistan,PAK,1802,17.086489
Pakistan,PAK,1803,17.120182
Pakistan,PAK,1804,17.15394
Pakistan,PAK,1805,17.187765
Pakistan,PAK,1806,17.221655
Pakistan,PAK,1807,17.255615
Pakistan,PAK,1808,17.28964
Pakistan,PAK,1809,17.323732
Pakistan,PAK,1810,17.359127
Pakistan,PAK,1811,17.394472
Pakistan,PAK,1812,17.431002
Pakistan,PAK,1813,17.468725
Pakistan,PAK,1814,17.507648
Pakistan,PAK,1815,17.547777
Pakistan,PAK,1816,17.589117
Pakistan,PAK,1817,17.631674
Pakistan,PAK,1818,17.675455
Pakistan,PAK,1819,17.720467
Pakistan,PAK,1820,17.766714
Pakistan,PAK,1821,17.796
Pakistan,PAK,1822,17.82535
Pakistan,PAK,1823,17.88405
Pakistan,PAK,1824,17.942944
Pakistan,PAK,1825,18.002033
Pakistan,PAK,1826,18.061316
Pakistan,PAK,1827,18.120792
Pakistan,PAK,1828,18.180466
Pakistan,PAK,1829,18.240337
Pakistan,PAK,1830,18.300406
Pakistan,PAK,1831,18.36067
Pakistan,PAK,1832,18.421135
Pakistan,PAK,1833,18.481798
Pakistan,PAK,1834,18.54266
Pakistan,PAK,1835,18.603724
Pakistan,PAK,1836,18.664988
Pakistan,PAK,1837,18.726454
Pakistan,PAK,1838,18.788122
Pakistan,PAK,1839,18.849993
Pakistan,PAK,1840,18.912067
Pakistan,PAK,1841,18.974348
Pakistan,PAK,1842,19.036833
Pakistan,PAK,1843,19.099524
Pakistan,PAK,1844,19.16242
Pakistan,PAK,1845,19.225523
Pakistan,PAK,1846,19.288836
Pakistan,PAK,1847,19.352356
Pakistan,PAK,1848,19.416086
Pakistan,PAK,1849,19.480024
Pakistan,PAK,1850,19.544174
Pakistan,PAK,1851,19.594368
Pakistan,PAK,1852,19.644682
Pakistan,PAK,1853,19.695112
Pakistan,PAK,1854,19.745663
Pakistan,PAK,1855,19.796333
Pakistan,PAK,1856,19.847122
Pakistan,PAK,1857,19.898031
Pakistan,PAK,1858,19.94906
Pakistan,PAK,1859,20.000212
Pakistan,PAK,1860,20.051481
Pakistan,PAK,1861,20.102873
Pakistan,PAK,1862,20.154385
Pakistan,PAK,1863,20.206018
Pakistan,PAK,1864,20.257772
Pakistan,PAK,1865,20.309649
Pakistan,PAK,1866,20.361649
Pakistan,PAK,1867,20.413769
Pakistan,PAK,1868,20.466011
Pakistan,PAK,1869,20.527313
Pakistan,PAK,1870,20.597729
Pakistan,PAK,1871,20.67732
Pakistan,PAK,1872,20.766148
Pakistan,PAK,1873,20.864267
Pakistan,PAK,1874,20.962843
Pakistan,PAK,1875,21.061869
Pakistan,PAK,1876,21.161354
Pakistan,PAK,1877,21.261295
Pakistan,PAK,1878,21.361698
Pakistan,PAK,1879,21.462564
Pakistan,PAK,1880,21.563892
Pakistan,PAK,1881,21.66569
Pakistan,PAK,1882,21.767954
Pakistan,PAK,1883,21.87069
Pakistan,PAK,1884,21.973898
Pakistan,PAK,1885,22.077581
Pakistan,PAK,1886,22.181742
Pakistan,PAK,1887,22.286383
Pakistan,PAK,1888,22.391502
Pakistan,PAK,1889,22.497107
Pakistan,PAK,1890,22.603197
Pakistan,PAK,1891,22.709774
Pakistan,PAK,1892,22.816841
Pakistan,PAK,1893,22.9244
Pakistan,PAK,1894,23.032455
Pakistan,PAK,1895,23.141005
Pakistan,PAK,1896,23.250053
Pakistan,PAK,1897,23.359604
Pakistan,PAK,1898,23.469656
Pakistan,PAK,1899,23.580214
Pakistan,PAK,1900,23.691278
Pakistan,PAK,1901,23.802855
Pakistan,PAK,1902,23.914942
Pakistan,PAK,1903,24.027542
Pakistan,PAK,1904,24.140661
Pakistan,PAK,1905,24.254297
Pakistan,PAK,1906,24.368456
Pakistan,PAK,1907,24.483137
Pakistan,PAK,1908,24.598345
Pakistan,PAK,1909,24.752539
Pakistan,PAK,1910,24.94635
Pakistan,PAK,1911,25.180424
Pakistan,PAK,1912,25.455406
Pakistan,PAK,1913,25.771955
Pakistan,PAK,1914,26.092426
Pakistan,PAK,1915,26.416868
Pakistan,PAK,1916,26.745327
Pakistan,PAK,1917,27.077856
Pakistan,PAK,1918,27.435333
Pakistan,PAK,1919,27.826942
Pakistan,PAK,1920,28.25368
Pakistan,PAK,1921,28.716555
Pakistan,PAK,1922,29.21661
Pakistan,PAK,1923,29.75491
Pakistan,PAK,1924,30.303125
Pakistan,PAK,1925,30.861444
Pakistan,PAK,1926,31.430048
Pakistan,PAK,1927,32.00913
Pakistan,PAK,1928,32.59888
Pakistan,PAK,1929,33.199493
Pakistan,PAK,1930,33.811176
Pakistan,PAK,1931,34.434128
Pakistan,PAK,1932,35.068554
Pakistan,PAK,1933,35.714676
Pakistan,PAK,1934,36.372696
Pakistan,PAK,1935,37.042843
Pakistan,PAK,1936,37.725334
Pakistan,PAK,1937,38.420403
Pakistan,PAK,1938,39.128277
Pakistan,PAK,1939,39.849194
Pakistan,PAK,1940,40.58339
Pakistan,PAK,1941,41.331116
Pakistan,PAK,1942,42.092617
Pakistan,PAK,1943,42.86815
Pakistan,PAK,1944,43.65797
Pakistan,PAK,1945,44.462345
Pakistan,PAK,1946,45.281536
Pakistan,PAK,1947,46.11582
Pakistan,PAK,1948,46.96548
Pakistan,PAK,1949,47.892654
Pakistan,PAK,1950,48.9003
Pakistan,PAK,1951,49.574238
Pakistan,PAK,1952,50.353855
Pakistan,PAK,1953,51.224876
Pakistan,PAK,1954,52.17945
Pakistan,PAK,1955,53.215973
Pakistan,PAK,1956,54.333996
Pakistan,PAK,1957,55.53201
Pakistan,PAK,1958,56.811684
Pakistan,PAK,1959,58.172012
Pakistan,PAK,1960,59.612686
Pakistan,PAK,1961,61.048298
Pakistan,PAK,1962,62.476448
Pakistan,PAK,1963,63.985382
Pakistan,PAK,1964,65.57778
Pakistan,PAK,1965,67.24993
Pakistan,PAK,1966,69.011284
Pakistan,PAK,1967,70.8668
Pakistan,PAK,1968,72.80607
Pakistan,PAK,1969,74.819435
Pakistan,PAK,1970,76.91323
Pakistan,PAK,1971,78.9731
Pakistan,PAK,1972,81.088585
Pakistan,PAK,1973,83.392525
Pakistan,PAK,1974,85.809944
Pakistan,PAK,1975,88.375626
Pakistan,PAK,1976,91.10488
Pakistan,PAK,1977,93.98494
Pakistan,PAK,1978,97.01812
Pakistan,PAK,1979,100.41426
Pakistan,PAK,1980,104.587036
Pakistan,PAK,1981,109.316895
Pakistan,PAK,1982,113.93239
Pakistan,PAK,1983,118.15118
Pakistan,PAK,1984,121.943596
Pakistan,PAK,1985,125.9879
Pakistan,PAK,1986,130.52423
Pakistan,PAK,1987,135.23648
Pakistan,PAK,1988,140.0579
Pakistan,PAK,1989,144.86093
Pakistan,PAK,1990,149.7173
Pakistan,PAK,1991,154.63312
Pakistan,PAK,1992,158.74738
Pakistan,PAK,1993,162.86143
Pakistan,PAK,1994,167.65921
Pakistan,PAK,1995,172.6825
Pakistan,PAK,1996,178.02357
Pakistan,PAK,1997,183.33627
Pakistan,PAK,1998,188.71434
Pakistan,PAK,1999,194.18646
Pakistan,PAK,2000,200.25156
Pakistan,PAK,2001,206.54022
Pakistan,PAK,2002,211.78757
Pakistan,PAK,2003,216.47556
Pakistan,PAK,2004,221.36859
Pakistan,PAK,2005,226.19876
Pakistan,PAK,2006,230.99573
Pakistan,PAK,2007,235.99591
Pakistan,PAK,2008,241.19441
Pakistan,PAK,2009,246.63142
Pakistan,PAK,2010,252.25002
Pakistan,PAK,2011,257.6312
Pakistan,PAK,2012,262.30524
Pakistan,PAK,2013,266.36774
Pakistan,PAK,2014,270.14792
Pakistan,PAK,2015,273.67334
Pakistan,PAK,2016,276.98843
Pakistan,PAK,2017,280.69174
Pakistan,PAK,2018,285.0398
Pakistan,PAK,2019,289.66022
Pakistan,PAK,2020,294.72388
Pakistan,PAK,2021,300.17917
Pakistan,PAK,2022,305.91644
Pakistan,PAK,2023,311.96252
Pakistan,PAK,2024,318.09076
Pakistan,PAK,2025,324.23837
Pakistan,PAK,2026,330.4204
Pakistan,PAK,2027,336.64923
Pakistan,PAK,2028,342.91254
Pakistan,PAK,2029,349.18774
Pakistan,PAK,2030,355.47662
Pakistan,PAK,2031,361.78784
Pakistan,PAK,2032,368.11844
Pakistan,PAK,2033,374.45633
Pakistan,PAK,2034,380.79398
Pakistan,PAK,2035,387.1326
Pakistan,PAK,2036,393.47604
Pakistan,PAK,2037,399.7881
Pakistan,PAK,2038,406.0581
Pakistan,PAK,2039,412.2965
Pakistan,PAK,2040,418.4773
Pakistan,PAK,2041,424.5823
Pakistan,PAK,2042,430.64233
Pakistan,PAK,2043,436.6837
Pakistan,PAK,2044,442.67654
Pakistan,PAK,2045,448.6028
Pakistan,PAK,2046,454.47244
Pakistan,PAK,2047,460.26678
Pakistan,PAK,2048,465.97153
Pakistan,PAK,2049,471.58505
Pakistan,PAK,2050,477.12805
Pakistan,PAK,2051,482.62735
Pakistan,PAK,2052,488.06607
Pakistan,PAK,2053,493.42245
Pakistan,PAK,2054,498.70462
Pakistan,PAK,2055,503.9207
Pakistan,PAK,2056,509.0598
Pakistan,PAK,2057,514.11816
Pakistan,PAK,2058,519.10223
Pakistan,PAK,2059,524.0142
Pakistan,PAK,2060,528.83984
Pakistan,PAK,2061,533.56793
Pakistan,PAK,2062,538.1821
Pakistan,PAK,2063,542.7113
Pakistan,PAK,2064,547.1473
Pakistan,PAK,2065,551.4686
Pakistan,PAK,2066,555.6779
Pakistan,PAK,2067,559.75854
Pakistan,PAK,2068,563.71857
Pakistan,PAK,2069,567.5617
Pakistan,PAK,2070,571.2781
Pakistan,PAK,2071,574.8638
Pakistan,PAK,2072,578.33136
Pakistan,PAK,2073,581.67804
Pakistan,PAK,2074,584.8909
Pakistan,PAK,2075,587.9801
Pakistan,PAK,2076,590.9629
Pakistan,PAK,2077,593.81323
Pakistan,PAK,2078,596.5264
Pakistan,PAK,2079,599.13196
Pakistan,PAK,2080,601.6244
Pakistan,PAK,2081,603.99835
Pakistan,PAK,2082,606.2762
Pakistan,PAK,2083,608.4607
Pakistan,PAK,2084,610.5458
Pakistan,PAK,2085,612.52563
Pakistan,PAK,2086,614.4013
Pakistan,PAK,2087,616.1993
Pakistan,PAK,2088,617.93384
Pakistan,PAK,2089,619.5834
Pakistan,PAK,2090,621.1379
Pakistan,PAK,2091,622.6017
Pakistan,PAK,2092,623.9662
Pakistan,PAK,2093,625.2355
Pakistan,PAK,2094,626.41815
Pakistan,PAK,2095,627.5143
Pakistan,PAK,2096,628.5273
Pakistan,PAK,2097,629.465
Pakistan,PAK,2098,630.31006
Pakistan,PAK,2099,631.0782
Pakistan,PAK,2100,631.7681
Palestine,PSE,1800,27.565449
Palestine,PSE,1801,27.565449
Palestine,PSE,1802,27.565449
Palestine,PSE,1803,27.565449
Palestine,PSE,1804,27.565449
Palestine,PSE,1805,27.565449
Palestine,PSE,1806,27.565449
Palestine,PSE,1807,27.565449
Palestine,PSE,1808,27.565449
Palestine,PSE,1809,27.565449
Palestine,PSE,1810,27.565449
Palestine,PSE,1811,27.565449
Palestine,PSE,1812,27.565449
Palestine,PSE,1813,27.565449
Palestine,PSE,1814,27.565449
Palestine,PSE,1815,27.565449
Palestine,PSE,1816,27.565449
Palestine,PSE,1817,27.565449
Palestine,PSE,1818,27.565449
Palestine,PSE,1819,27.565449
Palestine,PSE,1820,27.565449
Palestine,PSE,1821,27.565449
Palestine,PSE,1822,27.565449
Palestine,PSE,1823,27.565449
Palestine,PSE,1824,27.565449
Palestine,PSE,1825,27.565449
Palestine,PSE,1826,27.565449
Palestine,PSE,1827,27.565449
Palestine,PSE,1828,27.565449
Palestine,PSE,1829,27.565449
Palestine,PSE,1830,27.565449
Palestine,PSE,1831,27.565449
Palestine,PSE,1832,27.565449
Palestine,PSE,1833,27.565449
Palestine,PSE,1834,27.565449
Palestine,PSE,1835,27.565449
Palestine,PSE,1836,27.565449
Palestine,PSE,1837,27.565449
Palestine,PSE,1838,27.565449
Palestine,PSE,1839,27.565449
Palestine,PSE,1840,27.565449
Palestine,PSE,1841,27.576246
Palestine,PSE,1842,27.597841
Palestine,PSE,1843,27.630566
Palestine,PSE,1844,27.674252
Palestine,PSE,1845,27.72907
Palestine,PSE,1846,27.795183
Palestine,PSE,1847,27.872591
Palestine,PSE,1848,27.961462
Palestine,PSE,1849,28.061794
Palestine,PSE,1850,28.173754
Palestine,PSE,1851,28.310797
Palestine,PSE,1852,28.462957
Palestine,PSE,1853,28.630732
Palestine,PSE,1854,28.813953
Palestine,PSE,1855,29.013123
Palestine,PSE,1856,29.228073
Palestine,PSE,1857,29.459303
Palestine,PSE,1858,29.70681
Palestine,PSE,1859,29.970764
Palestine,PSE,1860,30.251495
Palestine,PSE,1861,30.54917
Palestine,PSE,1862,30.85299
Palestine,PSE,1863,31.163288
Palestine,PSE,1864,31.4799
Palestine,PSE,1865,31.803156
Palestine,PSE,1866,32.133057
Palestine,PSE,1867,32.4696
Palestine,PSE,1868,32.815613
Palestine,PSE,1869,33.171097
Palestine,PSE,1870,33.536377
Palestine,PSE,1871,33.836212
Palestine,PSE,1872,34.20415
Palestine,PSE,1873,34.5809
Palestine,PSE,1874,34.966778
Palestine,PSE,1875,35.36196
Palestine,PSE,1876,35.766945
Palestine,PSE,1877,36.181892
Palestine,PSE,1878,36.607143
Palestine,PSE,1879,37.043354
Palestine,PSE,1880,37.490696
Palestine,PSE,1881,37.94967
Palestine,PSE,1882,38.420597
Palestine,PSE,1883,38.903988
Palestine,PSE,1884,39.393852
Palestine,PSE,1885,39.890034
Palestine,PSE,1886,40.392857
Palestine,PSE,1887,40.902325
Palestine,PSE,1888,41.418606
Palestine,PSE,1889,41.942856
Palestine,PSE,1890,42.47525
Palestine,PSE,1891,43.016613
Palestine,PSE,1892,43.56744
Palestine,PSE,1893,44.130398
Palestine,PSE,1894,44.705647
Palestine,PSE,1895,45.29518
Palestine,PSE,1896,45.89917
Palestine,PSE,1897,46.51794
Palestine,PSE,1898,47.15166
Palestine,PSE,1899,47.8005
Palestine,PSE,1900,48.463623
Palestine,PSE,1901,49.14153
Palestine,PSE,1902,49.833057
Palestine,PSE,1903,50.538704
Palestine,PSE,1904,51.25598
Palestine,PSE,1905,51.984882
Palestine,PSE,1906,52.798008
Palestine,PSE,1907,53.624584
Palestine,PSE,1908,54.464783
Palestine,PSE,1909,55.318935
Palestine,PSE,1910,56.02259
Palestine,PSE,1911,57.092857
Palestine,PSE,1912,58.18405
Palestine,PSE,1913,59.02791
Palestine,PSE,1914,59.280563
Palestine,PSE,1915,58.941696
Palestine,PSE,1916,58.011463
Palestine,PSE,1917,57.096012
Palestine,PSE,1918,56.88887
Palestine,PSE,1919,57.41445
Palestine,PSE,1920,58.676743
Palestine,PSE,1921,59.966778
Palestine,PSE,1922,61.425415
Palestine,PSE,1923,63.0603
Palestine,PSE,1924,64.8794
Palestine,PSE,1925,66.75116
Palestine,PSE,1926,68.67674
Palestine,PSE,1927,70.657974
Palestine,PSE,1928,72.69651
Palestine,PSE,1929,74.793686
Palestine,PSE,1930,76.95133
Palestine,PSE,1931,79.44651
Palestine,PSE,1932,82.92492
Palestine,PSE,1933,87.42824
Palestine,PSE,1934,93.3593
Palestine,PSE,1935,98.996346
Palestine,PSE,1936,103.83439
Palestine,PSE,1937,107.0794
Palestine,PSE,1938,110.8804
Palestine,PSE,1939,115.0289
Palestine,PSE,1940,119.47143
Palestine,PSE,1941,123.036545
Palestine,PSE,1942,126.70283
Palestine,PSE,1943,130.73804
Palestine,PSE,1944,135.37857
Palestine,PSE,1945,140.4505
Palestine,PSE,1946,145.01064
Palestine,PSE,1947,148.92293
Palestine,PSE,1948,152.05548
Palestine,PSE,1949,155.25381
Palestine,PSE,1950,156.94585
Palestine,PSE,1951,158.37476
Palestine,PSE,1952,159.95248
Palestine,PSE,1953,161.68388
Palestine,PSE,1954,163.57808
Palestine,PSE,1955,165.63522
Palestine,PSE,1956,167.85715
Palestine,PSE,1957,170.24486
Palestine,PSE,1958,172.8
Palestine,PSE,1959,175.51993
Palestine,PSE,1960,178.3799
Palestine,PSE,1961,181.35481
Palestine,PSE,1962,184.42459
Palestine,PSE,1963,187.44917
Palestine,PSE,1964,189.66013
Palestine,PSE,1965,190.78372
Palestine,PSE,1966,190.65747
Palestine,PSE,1967,188.9304
Palestine,PSE,1968,186.62326
Palestine,PSE,1969,185.20798
Palestine,PSE,1970,185.75531
Palestine,PSE,1971,188.7294
Palestine,PSE,1972,193.82973
Palestine,PSE,1973,198.57227
Palestine,PSE,1974,203.54967
Palestine,PSE,1975,209.91878
Palestine,PSE,1976,216.09933
Palestine,PSE,1977,222.14685
Palestine,PSE,1978,228.2608
Palestine,PSE,1979,234.65715
Palestine,PSE,1980,241.46695
Palestine,PSE,1981,248.76245
Palestine,PSE,1982,256.82675
Palestine,PSE,1983,266.46228
Palestine,PSE,1984,278.10464
Palestine,PSE,1985,287.55698
Palestine,PSE,1986,294.8957
Palestine,PSE,1987,309.43106
Palestine,PSE,1988,326.1226
Palestine,PSE,1989,339.10098
Palestine,PSE,1990,352.9274
Palestine,PSE,1991,367.8201
Palestine,PSE,1992,383.7216
Palestine,PSE,1993,400.44037
Palestine,PSE,1994,417.80167
Palestine,PSE,1995,435.73904
Palestine,PSE,1996,454.15332
Palestine,PSE,1997,472.96048
Palestine,PSE,1998,490.18704
Palestine,PSE,1999,505.72925
Palestine,PSE,2000,521.58636
Palestine,PSE,2001,536.55896
Palestine,PSE,2002,549.7497
Palestine,PSE,2003,562.1586
Palestine,PSE,2004,574.7724
Palestine,PSE,2005,588.2389
Palestine,PSE,2006,602.60315
Palestine,PSE,2007,617.5884
Palestine,PSE,2008,632.695
Palestine,PSE,2009,647.741
Palestine,PSE,2010,663.1699
Palestine,PSE,2011,679.0278
Palestine,PSE,2012,695.04333
Palestine,PSE,2013,711.26245
Palestine,PSE,2014,727.6533
Palestine,PSE,2015,744.95264
Palestine,PSE,2016,763.0988
Palestine,PSE,2017,780.88934
Palestine,PSE,2018,798.264
Palestine,PSE,2019,815.5773
Palestine,PSE,2020,833.7885
Palestine,PSE,2021,852.7231
Palestine,PSE,2022,872.10565
Palestine,PSE,2023,892.2311
Palestine,PSE,2024,912.7852
Palestine,PSE,2025,933.65515
Palestine,PSE,2026,954.5892
Palestine,PSE,2027,975.6259
Palestine,PSE,2028,996.80164
Palestine,PSE,2029,1018.041
Palestine,PSE,2030,1039.361
Palestine,PSE,2031,1060.7808
Palestine,PSE,2032,1082.2823
Palestine,PSE,2033,1103.8829
Palestine,PSE,2034,1125.581
Palestine,PSE,2035,1147.394
Palestine,PSE,2036,1169.287
