Entity,Code,Year,2_1_GDP_Growth
abc,BEN,2020,545751040
abc,BMU,1961,78827648
abc,BMU,1962,78814208
abc,BMU,1963,19709440
abc,BMU,1964,206835328
abc,BMU,1965,98462592
abc,BMU,1966,311260416
abc,BMU,1967,328990208
abc,BMU,1968,59100160
abc,BMU,1969,98500096
abc,BMU,1970,187150080
abc,BMU,1971,108350208
abc,BMU,1972,59100160
abc,BMU,1973,49250048
abc,BMU,1974,29550080
abc,BMU,1975,128050176
abc,BMU,1976,315200256
abc,BMU,1977,226550272
abc,BMU,1978,59100160
abc,BMU,1979,88649984
abc,BMU,1980,334900224
abc,BMU,1981,108350464
abc,BMU,1982,-246250496
abc,BMU,1983,88650240
abc,BMU,1984,21669888
abc,BMU,1985,-90619904
abc,BMU,1986,295500288
abc,BMU,1987,177299968
abc,BMU,1988,198970368
abc,BMU,1989,22654976
abc,BMU,1990,985088
abc,BMU,1991,-181240320
abc,BMU,1992,-2954752
abc,BMU,1993,148734976
abc,BMU,1994,30535168
abc,BMU,1995,225368064
abc,BMU,1996,139082752
abc,BMU,1997,252422144
abc,BMU,1998,223854592
abc,BMU,1999,201731584
abc,BMU,2000,574445056
abc,BMU,2001,486784512
abc,BMU,2002,-106795520
abc,BMU,2003,242838528
abc,BMU,2004,170908672
abc,BMU,2005,126128128
abc,BMU,2006,424647168
abc,BMU,2007,270434816
abc,BMU,2008,-155897856
abc,BMU,2009,-461329920
abc,BMU,2010,-193662976
abc,BMU,2011,-282350592
abc,BMU,2012,-385249792
abc,BMU,2013,-19233792
abc,BMU,2014,-253786624
abc,BMU,2015,51210752
abc,BMU,2016,-43734016
abc,BMU,2017,238744064
abc,BMU,2018,-29644800
abc,BMU,2019,31364096
abc,BMU,2020,-434650112
abc,BTN,1981,24719008
abc,BTN,1982,6472960
abc,BTN,1983,20304240
abc,BTN,1984,9794864
abc,BTN,1985,9054192
abc,BTN,1986,26635632
abc,BTN,1987,75669552
abc,BTN,1988,16023680
abc,BTN,1989,25901504
abc,BTN,1990,39251968
abc,BTN,1991,-1702016
abc,BTN,1992,19120672
abc,BTN,1993,8634848
abc,BTN,1994,21952096
abc,BTN,1995,32915424
abc,BTN,1996,27726240
abc,BTN,1997,28262912
abc,BTN,1998,32775488
abc,BTN,1999,46863808
abc,BTN,2000,21265664
abc,BTN,2001,54694336
abc,BTN,2002,78022976
abc,BTN,2003,61633600
abc,BTN,2004,51041472
abc,BTN,2005,65621376
abc,BTN,2006,67625664
abc,BTN,2007,189804032
abc,BTN,2008,58723712
abc,BTN,2009,86531840
abc,BTN,2010,163515776
abc,BTN,2011,122319104
abc,BTN,2012,84690944
abc,BTN,2013,36873216
abc,BTN,2014,102602240
abc,BTN,2015,124794496
abc,BTN,2016,162833024
abc,BTN,2017,100779008
abc,BTN,2018,69266176
abc,BTN,2019,134468096
abc,BTN,2020,-248980736
abc,BOL,1961,98776064
abc,BOL,1962,269267456
abc,BOL,1963,346392576
abc,BOL,1964,215324672
abc,BOL,1965,277978112
abc,BOL,1966,425608704
abc,BOL,1967,401844224
abc,BOL,1968,576840192
abc,BOL,1969,328388608
abc,BOL,1970,401123840
abc,BOL,1971,408574976
abc,BOL,1972,675471872
abc,BOL,1973,525324288
abc,BOL,1974,284511232
abc,BOL,1975,728409088
abc,BOL,1976,493369344
abc,BOL,1977,556027904
abc,BOL,1978,241006592
abc,BOL,1979,15977472
abc,BOL,1980,-164585472
abc,BOL,1981,32615424
abc,BOL,1982,-467371008
abc,BOL,1983,-460745728
abc,BOL,1984,-21949440
abc,BOL,1985,-182992896
abc,BOL,1986,-276251648
abc,BOL,1987,257597440
abc,BOL,1988,311732224
abc,BOL,1989,417899520
abc,BOL,1990,530514944
abc,BOL,1991,630636544
abc,BOL,1992,207542272
abc,BOL,1993,547007488
abc,BOL,1994,623528960
abc,BOL,1995,654169088
abc,BOL,1996,638383104
abc,BOL,1997,756789248
abc,BOL,1998,806329344
abc,BOL,1999,71883776
abc,BOL,2000,424087552
abc,BOL,2001,291883008
abc,BOL,2002,438122496
abc,BOL,2003,489797632
abc,BOL,2004,774336512
abc,BOL,2005,854616064
abc,BOL,2006,968206336
abc,BOL,2007,965445632
abc,BOL,2008,1359874048
abc,BOL,2009,788125696
abc,BOL,2010,1001357312
abc,BOL,2011,1314893824
abc,BOL,2012,1361573888
abc,BOL,2013,1899010048
abc,BOL,2014,1629544448
abc,BOL,2015,1528633344
abc,BOL,2016,1407102976
abc,BOL,2017,1443454976
abc,BOL,2018,1514201088
abc,BOL,2019,828272640
abc,BOL,2020,-3372269568
abc,BIH,1995,506952192
abc,BIH,1996,2619111936
abc,BIH,1997,1913206784
abc,BIH,1998,1166340096
abc,BIH,1999,829717504
abc,BIH,2000,1209221120
abc,BIH,2001,258853888
abc,BIH,2002,550036480
abc,BIH,2003,444361728
abc,BIH,2004,754924544
abc,BIH,2005,494552064
abc,BIH,2006,713811968
abc,BIH,2007,814045184
abc,BIH,2008,800918528
abc,BIH,2009,-466091008
abc,BIH,2010,130258944
abc,BIH,2011,145629184
abc,BIH,2012,-125930496
abc,BIH,2013,357111808
abc,BIH,2014,179473408
abc,BIH,2015,486042624
abc,BIH,2016,510893056
abc,BIH,2017,530604032
abc,BIH,2018,645584896
abc,BIH,2019,506945536
abc,BIH,2020,-588681216
abc,BWA,1961,11402608
abc,BWA,1962,12744096
abc,BWA,1963,12073344
abc,BWA,1964,14756336
abc,BWA,1965,13414832
abc,BWA,1966,15488928
abc,BWA,1967,15382480
abc,BWA,1968,29061664
abc,BWA,1969,45987712
abc,BWA,1970,59933088
abc,BWA,1971,105867552
abc,BWA,1972,135993728
abc,BWA,1973,138868032
abc,BWA,1974,69567104
abc,BWA,1975,72663104
abc,BWA,1976,99336128
abc,BWA,1977,124000320
abc,BWA,1978,165730176
abc,BWA,1979,160607872
abc,BWA,1980,177722368
abc,BWA,1981,150509312
abc,BWA,1982,220301952
abc,BWA,1983,267032576
abc,BWA,1984,196390400
abc,BWA,1985,177746688
abc,BWA,1986,218408448
abc,BWA,1987,343476736
abc,BWA,1988,629056000
abc,BWA,1989,504521984
abc,BWA,1990,295823360
abc,BWA,1991,347846656
abc,BWA,1992,146188288
abc,BWA,1993,98826240
abc,BWA,1994,190701056
abc,BWA,1995,382959616
abc,BWA,1996,339886080
abc,BWA,1997,513710592
abc,BWA,1998,29652992
abc,BWA,1999,649000448
abc,BWA,2000,146342400
abc,BWA,2001,18814976
abc,BWA,2002,456887296
abc,BWA,2003,369352192
abc,BWA,2004,226038784
abc,BWA,2005,390952448
abc,BWA,2006,750305280
abc,BWA,2007,804591616
abc,BWA,2008,657375232
abc,BWA,2009,-855761920
abc,BWA,2010,884390912
abc,BWA,2011,678123520
abc,BWA,2012,529827840
abc,BWA,2013,1408808960
abc,BWA,2014,573778944
abc,BWA,2015,-823474176
abc,BWA,2016,955523072
abc,BWA,2017,581872640
abc,BWA,2018,601681920
abc,BWA,2019,470393856
abc,BWA,2020,-1374849024
abc,BRA,1961,16207888384
abc,BRA,1962,13508329472
abc,BRA,1963,1309081600
abc,BRA,1964,7462633472
abc,BRA,1965,5446844416
abc,BRA,1966,15570714624
abc,BRA,1967,10414702592
abc,BRA,1968,25321635840
abc,BRA,1969,26952040448
abc,BRA,1970,32308396032
abc,BRA,1971,38902398976
abc,BRA,1972,45596409856
abc,BRA,1973,59711389696
abc,BRA,1974,39724056576
abc,BRA,1975,27223097344
abc,BRA,1976,56837144576
abc,BRA,1977,30146822144
abc,BRA,1978,31862358016
abc,BRA,1979,45489782784
abc,BRA,1980,66098298880
abc,BRA,1981,-33343668224
abc,BRA,1982,6235029504
abc,BRA,1983,-22193242112
abc,BRA,1984,39703805952
abc,BRA,1985,60834381824
abc,BRA,1986,62600970240
abc,BRA,1987,31713329152
abc,BRA,1988,-558039040
abc,BRA,1989,29373759488
abc,BRA,1990,-41713205248
abc,BRA,1991,9467396096
abc,BRA,1992,-5041815552
abc,BRA,1993,45387743232
abc,BRA,1994,56598659072
abc,BRA,1995,43235737600
abc,BRA,1996,23565434880
abc,BRA,1997,37018271744
abc,BRA,1998,3811835904
abc,BRA,1999,5293604864
abc,BRA,2000,49871060992
abc,BRA,2001,16490037248
abc,BRA,2002,36730306560
abc,BRA,2003,14142275584
abc,BRA,2004,72217264128
abc,BRA,2005,42460250112
abc,BRA,2006,54218194944
abc,BRA,2007,86354690048
abc,BRA,2008,76873072640
abc,BRA,2009,-1995309056
abc,BRA,2010,119240392704
abc,BRA,2011,67690299392
abc,BRA,2012,34021048320
abc,BRA,2013,54232875008
abc,BRA,2014,9369026560
abc,BRA,2015,-66251390976
abc,BRA,2016,-59038892032
abc,BRA,2017,23059890176
abc,BRA,2018,31503679488
abc,BRA,2019,25368854528
abc,BRA,2020,-74000760832
abc,BRN,1975,23846400
abc,BRN,1976,1356916224
abc,BRN,1977,883072000
abc,BRN,1978,607945728
abc,BRN,1979,2161527808
abc,BRN,1980,-821534720
abc,BRN,1981,-2165116928
abc,BRN,1982,346408960
abc,BRN,1983,45640704
abc,BRN,1984,54871040
abc,BRN,1985,-137179136
abc,BRN,1986,-246152192
abc,BRN,1987,177178624
abc,BRN,1988,98717696
abc,BRN,1989,-97691648
abc,BRN,1990,98013184
abc,BRN,1991,286119936
abc,BRN,1992,446403584
abc,BRN,1993,29931520
abc,BRN,1994,310052864
abc,BRN,1995,455367680
abc,BRN,1996,305757184
abc,BRN,1997,-160777216
abc,BRN,1998,-60139520
abc,BRN,1999,326813696
abc,BRN,2000,314417152
abc,BRN,2001,311416832
abc,BRN,2002,451495936
abc,BRN,2003,351720448
abc,BRN,2004,62855168
abc,BRN,2005,48540672
abc,BRN,2006,553007104
abc,BRN,2007,20293632
abc,BRN,2008,-255037440
abc,BRN,2009,-227504128
abc,BRN,2010,329176064
abc,BRN,2011,486695936
abc,BRN,2012,123065344
abc,BRN,2013,-289236992
abc,BRN,2014,-333995008
abc,BRN,2015,-50936832
abc,BRN,2016,-320404480
abc,BRN,2017,167536640
abc,BRN,2018,6674432
abc,BRN,2019,494635008
abc,BRN,2020,150524928
abc,BGR,1981,1488717824
abc,BGR,1982,744017920
abc,BGR,1983,1118750720
abc,BGR,1984,1145704448
abc,BGR,1985,935936000
abc,BGR,1986,1506914304
abc,BGR,1987,2259603456
abc,BGR,1988,4331978752
abc,BGR,1989,-1444675584
abc,BGR,1990,-3871956992
abc,BGR,1991,-3259568128
abc,BGR,1992,-2569799680
abc,BGR,1993,-485015552
abc,BGR,1994,586883072
abc,BGR,1995,938409984
abc,BGR,1996,1759782912
abc,BGR,1997,-5020370944
abc,BGR,1998,1157437440
abc,BGR,1999,-2661873664
abc,BGR,2000,1332213760
abc,BGR,2001,1161414656
abc,BGR,2002,1851742208
abc,BGR,2003,1748537344
abc,BGR,2004,2287489024
abc,BGR,2005,2640715776
abc,BGR,2006,2725384192
abc,BGR,2007,2820411392
abc,BGR,2008,2789498880
abc,BGR,2009,-1583554560
abc,BGR,2010,721805312
abc,BGR,2011,998862848
abc,BGR,2012,366415872
abc,BGR,2013,-274096128
abc,BGR,2014,470175744
abc,BGR,2015,1683132416
abc,BGR,2016,1543684096
abc,BGR,2017,1445326848
abc,BGR,2018,1443524608
abc,BGR,2019,2229334016
abc,BGR,2020,-2520145920
abc,BFA,1961,47183872
abc,BFA,1962,74401664
abc,BFA,1963,-16336768
abc,BFA,1964,29038208
abc,BFA,1965,48979328
abc,BFA,1966,7257984
abc,BFA,1967,119759488
abc,BFA,1968,45357440
abc,BFA,1969,30845568
abc,BFA,1970,1817600
abc,BFA,1971,21978624
abc,BFA,1972,36453888
abc,BFA,1973,7249920
abc,BFA,1974,134304000
abc,BFA,1975,52623744
abc,BFA,1976,154285056
abc,BFA,1977,7266304
abc,BFA,1978,90739584
abc,BFA,1979,75490688
abc,BFA,1980,17017216
abc,BFA,1981,91595264
abc,BFA,1982,214584320
abc,BFA,1983,8506624
abc,BFA,1984,-43883520
abc,BFA,1985,206401024
abc,BFA,1986,209202176
abc,BFA,1987,-6709248
abc,BFA,1988,164142336
abc,BFA,1989,64429312
abc,BFA,1990,-18454272
abc,BFA,1991,275937024
abc,BFA,1992,7721984
abc,BFA,1993,115124480
abc,BFA,1994,45250560
abc,BFA,1995,199292672
abc,BFA,1996,405963264
abc,BFA,1997,258459904
abc,BFA,1998,317890048
abc,BFA,1999,345205760
abc,BFA,2000,94672384
abc,BFA,2001,337801216
abc,BFA,2002,237046272
abc,BFA,2003,443390464
abc,BFA,2004,274353152
abc,BFA,2005,554396160
abc,BFA,2006,434895872
abc,BFA,2007,303819264
abc,BFA,2008,446223872
abc,BFA,2009,241095680
abc,BFA,2010,707870720
abc,BFA,2011,601906176
abc,BFA,2012,625303552
abc,BFA,2013,597559296
abc,BFA,2014,472210432
abc,BFA,2015,446458880
abc,BFA,2016,704957440
abc,BFA,2017,777738240
abc,BFA,2018,879388672
abc,BFA,2019,807385088
abc,BFA,2020,289580032
abc,BDI,1961,-109781696
abc,BDI,1962,62432064
abc,BDI,1963,31068736
abc,BDI,1964,49077504
abc,BDI,1965,32984832
abc,BDI,1966,39875520
abc,BDI,1967,124987072
abc,BDI,1968,-3066048
abc,BDI,1969,-14977984
abc,BDI,1970,215652992
abc,BDI,1971,33700480
abc,BDI,1972,-80727680
abc,BDI,1973,81281280
abc,BDI,1974,-9166464
abc,BDI,1975,8737792
abc,BDI,1976,100134272
abc,BDI,1977,156082048
abc,BDI,1978,-14267904
abc,BDI,1979,25018624
abc,BDI,1980,15140224
abc,BDI,1981,187657728
abc,BDI,1982,-18232320
abc,BDI,1983,63615616
abc,BDI,1984,2762240
abc,BDI,1985,209578624
abc,BDI,1986,64620160
abc,BDI,1987,112968960
abc,BDI,1988,108961536
abc,BDI,1989,30697984
abc,BDI,1990,80686592
abc,BDI,1991,119231488
abc,BDI,1992,25304320
abc,BDI,1993,-157914112
abc,BDI,1994,-90876928
abc,BDI,1995,-180725120
abc,BDI,1996,-168092672
abc,BDI,1997,-30735744
abc,BDI,1998,90360704
abc,BDI,1999,-20126208
abc,BDI,2000,-16902272
abc,BDI,2001,40204672
abc,BDI,2002,88746624
abc,BDI,2003,-25510016
abc,BDI,2004,99530112
abc,BDI,2005,19427584
abc,BDI,2006,117916160
abc,BDI,2007,79256064
abc,BDI,2008,115476992
abc,BDI,2009,94964480
abc,BDI,2010,132494336
abc,BDI,2011,109613056
abc,BDI,2012,125743104
abc,BDI,2013,145437440
abc,BDI,2014,131416320
abc,BDI,2015,-125985024
abc,BDI,2016,-18626816
abc,BDI,2017,15429120
abc,BDI,2018,49927168
abc,BDI,2019,58058752
abc,BDI,2020,9549824
abc,KHM,1994,-2010202368
abc,KHM,1995,372846592
abc,KHM,1996,244018432
abc,KHM,1997,175557120
abc,KHM,1998,213352448
abc,KHM,1999,606120448
abc,KHM,2000,537325056
abc,KHM,2001,481897984
abc,KHM,2002,420784128
abc,KHM,2003,579822080
abc,KHM,2004,764840448
abc,KHM,2005,1081388544
abc,KHM,2006,995546112
abc,KHM,2007,1045594112
abc,KHM,2008,755070976
abc,KHM,2009,10437632
abc,KHM,2010,718515200
abc,KHM,2011,902637568
abc,KHM,2012,999775232
abc,KHM,2013,1079247872
abc,KHM,2014,1124925440
abc,KHM,2015,1175443456
abc,KHM,2016,1251461120
abc,KHM,2017,1350500352
abc,KHM,2018,1542526976
abc,KHM,2019,1565620224
abc,KHM,2020,-747870208
abc,CMR,1961,57140224
abc,CMR,1962,148563968
abc,CMR,1963,188363776
abc,CMR,1964,185211392
abc,CMR,1965,109540352
abc,CMR,1966,254567936
abc,CMR,1967,-629704192
abc,CMR,1968,326265344
abc,CMR,1969,267977216
abc,CMR,1970,177338368
abc,CMR,1971,205741056
abc,CMR,1972,163594240
abc,CMR,1973,336440320
abc,CMR,1974,710433280
abc,CMR,1975,824128000
abc,CMR,1976,-448014848
abc,CMR,1977,1058646016
abc,CMR,1978,1928246272
abc,CMR,1979,645263360
abc,CMR,1980,-222806016
abc,CMR,1981,1898613760
abc,CMR,1982,978074624
abc,CMR,1983,960735232
abc,CMR,1984,1117575168
abc,CMR,1985,1295690752
abc,CMR,1986,1175896064
abc,CMR,1987,-398006272
abc,CMR,1988,-1419429888
abc,CMR,1989,-304219136
abc,CMR,1990,-1002506240
abc,CMR,1991,-587160576
abc,CMR,1992,-459715584
abc,CMR,1993,-1139823616
abc,CMR,1994,248301568
abc,CMR,1995,390062080
abc,CMR,1996,584561664
abc,CMR,1997,654328832
abc,CMR,1998,713897984
abc,CMR,1999,713739264
abc,CMR,2000,633686016
abc,CMR,2001,742413312
abc,CMR,2002,801880064
abc,CMR,2003,1020440576
abc,CMR,2004,1390972928
abc,CMR,2005,470706176
abc,CMR,2006,822679552
abc,CMR,2007,970143744
abc,CMR,2008,666009600
abc,CMR,2009,620408832
abc,CMR,2010,715311104
abc,CMR,2011,857966592
abc,CMR,2012,1214203904
abc,CMR,2013,1371856896
abc,CMR,2014,1649227776
abc,CMR,2015,1727444992
abc,CMR,2016,1460989952
abc,CMR,2017,1192355840
abc,CMR,2018,1379033088
abc,CMR,2019,1259454464
abc,CMR,2020,184479744
abc,CAN,1998,26112557056
abc,CAN,1999,38111019008
abc,CAN,2000,49077682176
abc,CAN,2001,14716567552
abc,CAN,2002,36335058944
abc,CAN,2003,41849520128
abc,CAN,2004,44617826304
abc,CAN,2005,59179270144
abc,CAN,2006,51812106240
abc,CAN,2007,88986746880
abc,CAN,2008,13951041536
abc,CAN,2009,-40953577472
abc,CAN,2010,41941204992
abc,CAN,2011,44040060928
abc,CAN,2012,25438060544
abc,CAN,2013,34213855232
abc,CAN,2014,43141693440
abc,CAN,2015,10192945152
abc,CAN,2016,15586820096
abc,CAN,2017,47789768704
abc,CAN,2018,44984827904
abc,CAN,2019,31292784640
abc,CAN,2020,-88760647680
abc,CPV,1981,14548384
abc,CPV,1982,5273952
abc,CPV,1983,18276096
abc,CPV,1984,7953824
abc,CPV,1985,18856224
abc,CPV,1986,6806688
abc,CPV,1987,10507808
abc,CPV,1988,15253664
abc,CPV,1989,15362528
abc,CPV,1990,1972544
abc,CPV,1991,4029216
abc,CPV,1992,31826272
abc,CPV,1993,28110912
abc,CPV,1994,67315040
abc,CPV,1995,59437536
abc,CPV,1996,54198848
abc,CPV,1997,59135328
abc,CPV,1998,73977536
abc,CPV,1999,74628480
abc,CPV,2000,105652224
abc,CPV,2001,18863296
abc,CPV,2002,45374272
abc,CPV,2003,37982976
abc,CPV,2004,96615488
abc,CPV,2005,72172736
abc,CPV,2006,89120256
abc,CPV,2007,182866048
abc,CPV,2008,92326272
abc,CPV,2009,-18809728
abc,CPV,2010,21441152
abc,CPV,2011,58867072
abc,CPV,2012,16684032
abc,CPV,2013,12513792
abc,CPV,2014,9603840
abc,CPV,2015,15917312
abc,CPV,2016,75142144
abc,CPV,2017,61895936
abc,CPV,2018,78563072
abc,CPV,2019,102722432
abc,CPV,2020,-283120512
abc,CYM,2007,146545152
abc,CYM,2008,-17084416
abc,CYM,2009,-342966784
abc,CYM,2010,-120035328
abc,CYM,2011,50271232
abc,CYM,2012,53498880
abc,CYM,2013,56339968
abc,CYM,2014,118397952
abc,CYM,2015,129717760
abc,CYM,2016,152548864
abc,CYM,2017,154772992
abc,CYM,2018,210373632
abc,CYM,2019,199482880
abc,CYM,2020,-365152768
abc,CAF,1961,48563200
abc,CAF,1962,-38212544
abc,CAF,1963,-7004544
abc,CAF,1964,20464512
abc,CAF,1965,9515456
abc,CAF,1966,6536128
abc,CAF,1967,47712384
abc,CAF,1968,14995200
abc,CAF,1969,76797184
abc,CAF,1970,27055360
abc,CAF,1971,13413120
abc,CAF,1972,-10368
abc,CAF,1973,22670976
abc,CAF,1974,77518080
abc,CAF,1975,5266304
abc,CAF,1976,70929792
abc,CAF,1977,52396032
abc,CAF,1978,17279616
abc,CAF,1979,-35652224
abc,CAF,1980,-63175936
abc,CAF,1981,-20810496
abc,CAF,1982,102359040
abc,CAF,1983,-116126080
abc,CAF,1984,124480896
abc,CAF,1985,56447232
abc,CAF,1986,53447168
abc,CAF,1987,-76417408
abc,CAF,1988,25153280
abc,CAF,1989,29579264
abc,CAF,1990,-32761472
abc,CAF,1991,-8248192
abc,CAF,1992,-95367552
abc,CAF,1993,4657536
abc,CAF,1994,68296576
abc,CAF,1995,105273216
abc,CAF,1996,-62697088
abc,CAF,1997,79747840
abc,CAF,1998,74471168
abc,CAF,1999,59720448
abc,CAF,2000,-42784256
abc,CAF,2001,74822400
abc,CAF,2002,63313792
abc,CAF,2003,-97909632
abc,CAF,2004,102876800
abc,CAF,2005,16519936
abc,CAF,2006,87571968
abc,CAF,2007,88605056
abc,CAF,2008,41321856
abc,CAF,2009,176294144
abc,CAF,2010,103233280
abc,CAF,2011,97839360
abc,CAF,2012,122823680
abc,CAF,2013,-929146496
abc,CAF,2014,1316480
abc,CAF,2015,70492672
abc,CAF,2016,80557184
abc,CAF,2017,80421760
abc,CAF,2018,70362496
abc,CAF,2019,57815040
abc,CAF,2020,16455680
abc,TCD,1961,23719168
abc,TCD,1962,92230656
abc,TCD,1963,-28996736
abc,TCD,1964,-44793088
abc,TCD,1965,10543104
abc,TCD,1966,-31618176
abc,TCD,1967,13180928
abc,TCD,1968,-7915520
abc,TCD,1969,118586624
abc,TCD,1970,34252928
abc,TCD,1971,-42168832
abc,TCD,1972,21083776
abc,TCD,1973,-155471104
abc,TCD,1974,84331520
abc,TCD,1975,160736640
abc,TCD,1976,57965952
abc,TCD,1977,44751232
abc,TCD,1978,-9615104
abc,TCD,1979,-436919552
abc,TCD,1980,-96813952
abc,TCD,1981,15685888
abc,TCD,1982,81253376
abc,TCD,1983,251012096
abc,TCD,1984,37945344
abc,TCD,1985,411868160
abc,TCD,1986,-93951744
abc,TCD,1987,-52741120
abc,TCD,1988,333661184
abc,TCD,1989,121569536
abc,TCD,1990,-109072128
abc,TCD,1991,213486336
abc,TCD,1992,217219328
abc,TCD,1993,-460607744
abc,TCD,1994,250519296
abc,TCD,1995,33657344
abc,TCD,1996,61020672
abc,TCD,1997,159230976
abc,TCD,1998,206864640
abc,TCD,1999,-21732864
abc,TCD,2000,-27805952
abc,TCD,2001,365262848
abc,TCD,2002,297054720
abc,TCD,2003,558751232
abc,TCD,2004,1464285184
abc,TCD,2005,1008488448
abc,TCD,2006,44256256
abc,TCD,2007,224792064
abc,TCD,2008,216619008
abc,TCD,2009,308424192
abc,TCD,2010,1032659968
abc,TCD,2011,7171072
abc,TCD,2012,769309696
abc,TCD,2013,537521152
abc,TCD,2014,687770624
abc,TCD,2015,294908928
abc,TCD,2016,-685004800
abc,TCD,2017,-306800640
abc,TCD,2018,236420096
abc,TCD,2019,331051008
abc,TCD,2020,-99714048
abc,CHL,1961,1420664832
abc,CHL,1962,1147822080
abc,CHL,1963,1731786752
abc,CHL,1964,802582528
abc,CHL,1965,305868800
abc,CHL,1966,3651039232
abc,CHL,1967,1306984448
abc,CHL,1968,1345257472
abc,CHL,1969,1527808000
abc,CHL,1970,737521664
abc,CHL,1971,3869147136
abc,CHL,1972,-458276864
abc,CHL,1973,-2236649472
abc,CHL,1974,1006129152
abc,CHL,1975,-5583499264
abc,CHL,1976,1443307520
abc,CHL,1977,4084101120
abc,CHL,1978,3325820928
abc,CHL,1979,3915530240
abc,CHL,1980,4027461632
abc,CHL,1981,3553398784
abc,CHL,1982,-6389231616
abc,CHL,1983,-2589958144
abc,CHL,1984,2012008448
abc,CHL,1985,2046713856
abc,CHL,1986,2854912000
abc,CHL,1987,3614175232
abc,CHL,1988,4374536192
abc,CHL,1989,6344183808
abc,CHL,1990,2342690816
abc,CHL,1991,5667430400
abc,CHL,1992,8741969920
abc,CHL,1993,5734080512
abc,CHL,1994,4666114048
abc,CHL,1995,8703541248
abc,CHL,1996,7220043776
abc,CHL,1997,8419639296
abc,CHL,1998,5266104320
abc,CHL,1999,-523517952
abc,CHL,2000,6739312640
abc,CHL,2001,4401422336
abc,CHL,2002,4276895744
abc,CHL,2003,5806473216
abc,CHL,2004,10651238400
abc,CHL,2005,9096036352
abc,CHL,2006,10580328448
abc,CHL,2007,8734703616
abc,CHL,2008,6593183744
abc,CHL,2009,-3025141760
abc,CHL,2010,11125456896
abc,CHL,2011,12313133056
abc,CHL,2012,11371593728
abc,CHL,2013,9108488192
abc,CHL,2014,4139237376
abc,CHL,2015,5492785152
abc,CHL,2016,4173676544
abc,CHL,2017,2938765312
abc,CHL,2018,9322954752
abc,CHL,2019,2452553728
abc,CHL,2020,-15167913984
abc,CHN,1961,-43333984256
abc,CHN,1962,-6448988160
abc,CHN,1963,11239792640
abc,CHN,1964,21882175488
abc,CHN,1965,24110727168
abc,CHN,1966,17717002240
abc,CHN,1967,-10621059072
abc,CHN,1968,-7111573504
abc,CHN,1969,28178219008
abc,CHN,1970,37542264832
abc,CHN,1971,16383557632
abc,CHN,1972,9465757696
abc,CHN,1973,20013907968
abc,CHN,1974,6420070400
abc,CHN,1975,24794890240
abc,CHN,1976,-4853497856
abc,CHN,1977,23034462208
abc,CHN,1978,37072306176
abc,CHN,1979,27662254080
abc,CHN,1980,30714200064
abc,CHN,1981,21615214592
abc,CHN,1982,40070676480
abc,CHN,1983,52176846848
abc,CHN,1984,81522753536
abc,CHN,1985,83022381056
abc,CHN,1986,62755110912
abc,CHN,1987,89054904320
abc,CHN,1988,95727386624
abc,CHN,1989,39906115584
abc,CHN,1990,38756417536
abc,CHN,1991,95163777024
abc,CHN,1992,159676235776
abc,CHN,1993,178019500032
abc,CHN,1994,190368317440
abc,CHN,1995,180806615040
abc,CHN,1996,181722808320
abc,CHN,1997,185948831744
abc,CHN,1998,172538986496
abc,CHN,1999,181705637888
abc,CHN,2000,216779718656
abc,CHN,2001,230909018112
abc,CHN,2002,274101698560
abc,CHN,2003,328757411840
abc,CHN,2004,364482396160
abc,CHN,2005,452178477056
abc,CHN,2006,562334531584
abc,CHN,2007,709105287168
abc,CHN,2008,549314363392
abc,CHN,2009,586601725952
abc,CHN,2010,726205988864
abc,CHN,2011,721479008256
abc,CHN,2012,650770382848
abc,CHN,2013,693233516544
abc,CHN,2014,714326671360
abc,CHN,2015,727644635136
abc,CHN,2016,757579382784
abc,CHN,2017,821098971136
abc,CHN,2018,853187493888
abc,CHN,2019,802819145728
abc,CHN,2020,335606185984
abc,COL,1961,1557618688
abc,COL,1962,1740673024
abc,COL,1963,1114343424
abc,COL,1964,2159591424
abc,COL,1965,1338429440
abc,COL,1966,2017030144
abc,COL,1967,1676021760
abc,COL,1968,2504368128
abc,COL,1969,2728697856
abc,COL,1970,2945167360
abc,COL,1971,3003502592
abc,COL,1972,4094685184
abc,COL,1973,3864784896
abc,COL,1974,3525087232
abc,COL,1975,1507241984
abc,COL,1976,3138854912
abc,COL,1977,2891087872
abc,COL,1978,6133350400
abc,COL,1979,4225122304
abc,COL,1980,3383181312
abc,COL,1981,1961639936
abc,COL,1982,835715072
abc,COL,1983,1400078336
abc,COL,1984,3027427328
abc,COL,1985,2901409792
abc,COL,1986,5607497728
abc,COL,1987,5470347264
abc,COL,1988,4363264000
abc,COL,1989,3814309888
abc,COL,1990,4947279872
abc,COL,1991,2411618304
abc,COL,1992,4971044864
abc,COL,1993,6886146048
abc,COL,1994,7835418624
abc,COL,1995,7418068992
abc,COL,1996,3083911168
abc,COL,1997,5251448832
abc,COL,1998,902217728
abc,COL,1999,-6694649856
abc,COL,2000,4461854720
abc,COL,2001,2634498048
abc,COL,2002,3997483008
abc,COL,2003,6411993088
abc,COL,2004,9069068288
abc,COL,2005,8649474048
abc,COL,2006,12612517888
abc,COL,2007,13502414848
abc,COL,2008,7022903296
abc,COL,2009,2517614592
abc,COL,2010,10042376192
