Entity,Code,Year,2_1_Trade_share_GDP
Mongolia,MNG,2008,121.19801330566406
Mongolia,MNG,2009,107.81375885009766
Mongolia,MNG,2010,103.35002899169922
Mongolia,MNG,2011,126.99922943115234
Mongolia,MNG,2012,109.58856201171875
Mongolia,MNG,2013,100.3119888305664
Mongolia,MNG,2014,109.32231140136719
Mongolia,MNG,2015,89.6536636352539
Mongolia,MNG,2016,101.05523681640625
Mongolia,MNG,2017,115.93289947509766
Mongolia,MNG,2018,126.35587310791016
Mongolia,MNG,2019,124.39651489257812
Mongolia,MNG,2020,112.8386459350586
Myanmar,MMR,2010,18.800886154174805
Myanmar,MMR,2011,16.131568908691406
Myanmar,MMR,2012,11.855398178100586
Myanmar,MMR,2013,30.983104705810547
Myanmar,MMR,2014,40.52801513671875
Myanmar,MMR,2015,44.947227478027344
Myanmar,MMR,2016,53.915042877197266
Myanmar,MMR,2017,61.021480560302734
Myanmar,MMR,2018,62.44890594482422
Myanmar,MMR,2019,60.688987731933594
Myanmar,MMR,2020,54.46802520751953
Nepal,NPL,1965,21.688682556152344
Nepal,NPL,1966,14.401504516601562
Nepal,NPL,1967,13.8269681930542
Nepal,NPL,1968,14.34546184539795
Nepal,NPL,1969,17.232311248779297
Nepal,NPL,1970,13.207117080688477
Nepal,NPL,1971,14.533452033996582
Nepal,NPL,1972,13.578936576843262
Nepal,NPL,1973,16.98264503479004
Nepal,NPL,1974,15.997815132141113
Nepal,NPL,1975,22.267818450927734
Nepal,NPL,1976,24.95113182067871
Nepal,NPL,1977,26.105323791503906
Nepal,NPL,1978,26.043987274169922
Nepal,NPL,1979,27.75151824951172
Nepal,NPL,1980,30.272794723510742
Nepal,NPL,1981,32.519134521484375
Nepal,NPL,1982,30.39886474609375
Nepal,NPL,1983,31.54620933532715
Nepal,NPL,1984,30.10154914855957
Nepal,NPL,1985,31.528785705566406
Nepal,NPL,1986,31.965042114257812
Nepal,NPL,1987,32.71989059448242
Nepal,NPL,1988,33.829036712646484
Nepal,NPL,1989,33.350929260253906
Nepal,NPL,1990,32.18875503540039
Nepal,NPL,1991,34.67505645751953
Nepal,NPL,1992,41.695411682128906
Nepal,NPL,1993,47.18958282470703
Nepal,NPL,1994,50.432071685791016
Nepal,NPL,1995,59.490516662597656
Nepal,NPL,1996,58.457767486572266
Nepal,NPL,1997,64.03553771972656
Nepal,NPL,1998,56.70960235595703
Nepal,NPL,1999,52.56698226928711
Nepal,NPL,2000,55.71059036254883
Nepal,NPL,2001,55.799922943115234
Nepal,NPL,2002,46.230716705322266
Nepal,NPL,2003,44.24788284301758
Nepal,NPL,2004,46.14728546142578
Nepal,NPL,2005,44.06294631958008
Nepal,NPL,2006,44.76198959350586
Nepal,NPL,2007,44.57927322387695
Nepal,NPL,2008,46.03620529174805
Nepal,NPL,2009,47.07944869995117
Nepal,NPL,2010,45.98490524291992
Nepal,NPL,2011,36.2164306640625
Nepal,NPL,2012,37.921905517578125
Nepal,NPL,2013,41.86537551879883
Nepal,NPL,2014,45.982643127441406
Nepal,NPL,2015,46.66572952270508
Nepal,NPL,2016,42.11548614501953
Nepal,NPL,2017,44.64241027832031
Nepal,NPL,2018,48.4473876953125
Nepal,NPL,2019,49.24952697753906
Nepal,NPL,2020,40.647125244140625
Oman,OMN,1967,56.18556594848633
Oman,OMN,1968,84.87928771972656
Oman,OMN,1969,86.5
Oman,OMN,1970,93.35205841064453
Oman,OMN,1971,97.92166137695312
Oman,OMN,1972,103.125
Oman,OMN,1973,123.02243041992188
Oman,OMN,1974,121.47760772705078
Oman,OMN,1975,118.2408447265625
Oman,OMN,1976,108.30036163330078
Oman,OMN,1977,102.34471893310547
Oman,OMN,1978,107.0469970703125
Oman,OMN,1979,101.77586364746094
Oman,OMN,1980,100.31460571289062
Oman,OMN,1981,102.77589416503906
Oman,OMN,1982,101.69770812988281
Oman,OMN,1983,91.71868133544922
Oman,OMN,1984,87.85978698730469
Oman,OMN,1985,87.0106201171875
Oman,OMN,1986,80.1729965209961
Oman,OMN,1987,77.94499206542969
Oman,OMN,1988,71.35990142822266
Oman,OMN,1990,74.82917785644531
Oman,OMN,1991,77.80682373046875
Oman,OMN,1992,80.26483154296875
Oman,OMN,1993,81.1058349609375
Oman,OMN,1994,77.78874206542969
Oman,OMN,1995,79.59149169921875
Oman,OMN,1996,85.57615661621094
Oman,OMN,1997,88.62796783447266
Oman,OMN,1998,92.26179504394531
Oman,OMN,1999,87.61943817138672
Oman,OMN,2000,92.89728546142578
Oman,OMN,2001,96.49053955078125
Oman,OMN,2002,95.78794860839844
Oman,OMN,2003,97.00044250488281
Oman,OMN,2004,101.5472183227539
Oman,OMN,2005,99.11099243164062
Oman,OMN,2006,98.55502319335938
Oman,OMN,2007,108.87178802490234
Oman,OMN,2008,108.60694122314453
Oman,OMN,2009,105.00602722167969
Oman,OMN,2010,96.38655853271484
Oman,OMN,2011,101.6407241821289
Oman,OMN,2012,102.07416534423828
Oman,OMN,2013,112.5432357788086
Oman,OMN,2014,102.27816009521484
Oman,OMN,2015,96.37559509277344
Oman,OMN,2016,82.86219024658203
Oman,OMN,2017,88.95282745361328
Oman,OMN,2018,89.27922058105469
Oman,OMN,2019,86.47613525390625
Oman,OMN,2020,81.04950714111328
Philippines,PHL,1981,35.270782470703125
Philippines,PHL,1982,32.18014144897461
Philippines,PHL,1983,34.313011169433594
Philippines,PHL,1984,34.8239860534668
Philippines,PHL,1985,32.84052276611328
Philippines,PHL,1986,34.74000549316406
Philippines,PHL,1987,37.35740280151367
Philippines,PHL,1988,39.323646545410156
Philippines,PHL,1989,41.28292465209961
Philippines,PHL,1990,42.92235565185547
Philippines,PHL,1991,44.21992492675781
Philippines,PHL,1992,44.99114227294922
Philippines,PHL,1993,50.46504211425781
Philippines,PHL,1994,52.52650451660156
Philippines,PHL,1995,57.33055877685547
Philippines,PHL,1996,63.85530471801758
Philippines,PHL,1997,77.22864532470703
Philippines,PHL,1998,80.07720184326172
Philippines,PHL,1999,77.16149139404297
Philippines,PHL,2000,85.15336608886719
Philippines,PHL,2001,84.900390625
Philippines,PHL,2002,83.84480285644531
Philippines,PHL,2003,87.57464599609375
Philippines,PHL,2004,87.12528228759766
Philippines,PHL,2005,83.84567260742188
Philippines,PHL,2006,80.85054016113281
Philippines,PHL,2007,73.64498138427734
Philippines,PHL,2008,67.68106842041016
Philippines,PHL,2009,60.88658905029297
Philippines,PHL,2010,66.10427856445312
Philippines,PHL,2011,60.79583740234375
Philippines,PHL,2012,57.84200668334961
Philippines,PHL,2013,55.82477951049805
Philippines,PHL,2014,57.46817398071289
Philippines,PHL,2015,59.14159393310547
Philippines,PHL,2016,61.776065826416016
Philippines,PHL,2017,68.16837310791016
Philippines,PHL,2018,72.16339874267578
Philippines,PHL,2019,68.84184265136719
Philippines,PHL,2020,58.174869537353516
Singapore,SGP,1960,339.30657958984375
Singapore,SGP,1961,299.4018859863281
Singapore,SGP,1962,286.64453125
Singapore,SGP,1963,296.8814392089844
Singapore,SGP,1964,255.0306854248047
Singapore,SGP,1965,257.5412292480469
Singapore,SGP,1966,253.77786254882812
Singapore,SGP,1967,235.9349822998047
Singapore,SGP,1968,256.80047607421875
Singapore,SGP,1969,273.6976623535156
Singapore,SGP,1970,271.0594787597656
Singapore,SGP,1971,259.2966613769531
Singapore,SGP,1972,229.0533905029297
Singapore,SGP,1973,245.7289581298828
Singapore,SGP,1974,313.9649658203125
Singapore,SGP,1975,283.5701904296875
Singapore,SGP,1976,305.8999938964844
Singapore,SGP,1977,326.98370361328125
Singapore,SGP,1978,334.6019592285156
Singapore,SGP,1979,375.0104064941406
Singapore,SGP,1980,410.936767578125
Singapore,SGP,1981,399.77825927734375
Singapore,SGP,1982,372.53717041015625
Singapore,SGP,1983,333.14703369140625
Singapore,SGP,1984,313.12353515625
Singapore,SGP,1985,304.14483642578125
Singapore,SGP,1986,294.8264465332031
Singapore,SGP,1987,325.0384826660156
Singapore,SGP,1988,359.8671569824219
Singapore,SGP,1989,347.57269287109375
Singapore,SGP,1990,344.33221435546875
Singapore,SGP,1991,323.88800048828125
Singapore,SGP,1992,311.312255859375
Singapore,SGP,1993,313.4161376953125
Singapore,SGP,1994,316.216552734375
Singapore,SGP,1995,345.4592590332031
Singapore,SGP,1996,334.9111633300781
Singapore,SGP,1997,323.8644104003906
Singapore,SGP,1998,312.0792541503906
Singapore,SGP,1999,336.4848327636719
Singapore,SGP,2000,364.3645324707031
Singapore,SGP,2001,349.2921142578125
Singapore,SGP,2002,349.7460021972656
Singapore,SGP,2003,377.21856689453125
Singapore,SGP,2004,401.5237121582031
Singapore,SGP,2005,420.4305114746094
Singapore,SGP,2006,425.3634033203125
Singapore,SGP,2007,394.2884826660156
Singapore,SGP,2008,437.32672119140625
Singapore,SGP,2009,358.19281005859375
Singapore,SGP,2010,369.685546875
Singapore,SGP,2011,379.0986328125
Singapore,SGP,2012,369.21295166015625
Singapore,SGP,2013,367.0417785644531
Singapore,SGP,2014,360.4673156738281
Singapore,SGP,2015,329.4714050292969
Singapore,SGP,2016,303.318359375
Singapore,SGP,2017,315.73931884765625
Singapore,SGP,2018,325.34228515625
Singapore,SGP,2019,323.5176086425781
Singapore,SGP,2020,320.5635070800781
South Korea,KOR,1960,14.600175857543945
South Korea,KOR,1961,18.001922607421875
South Korea,KOR,1962,19.469196319580078
South Korea,KOR,1963,18.60030174255371
South Korea,KOR,1964,17.342634201049805
South Korea,KOR,1965,21.459243774414062
South Korea,KOR,1966,26.65959930419922
South Korea,KOR,1967,28.792192459106445
South Korea,KOR,1968,32.77748107910156
South Korea,KOR,1969,33.06066131591797
South Korea,KOR,1970,32.56096649169922
South Korea,KOR,1971,35.689353942871094
South Korea,KOR,1972,38.041568756103516
South Korea,KOR,1973,51.578529357910156
South Korea,KOR,1974,55.530677795410156
South Korea,KOR,1975,53.981563568115234
South Korea,KOR,1976,53.8803825378418
South Korea,KOR,1977,53.92544174194336
South Korea,KOR,1978,54.217735290527344
South Korea,KOR,1979,54.544586181640625
South Korea,KOR,1980,65.5308609008789
South Korea,KOR,1981,67.13133239746094
South Korea,KOR,1982,60.228919982910156
South Korea,KOR,1983,57.91222381591797
South Korea,KOR,1984,57.367801666259766
South Korea,KOR,1985,52.65705108642578
South Korea,KOR,1986,60.107025146484375
South Korea,KOR,1987,63.000152587890625
South Korea,KOR,1988,58.703636169433594
South Korea,KOR,1989,52.913658142089844
South Korea,KOR,1990,50.75031280517578
South Korea,KOR,1991,49.82508087158203
South Korea,KOR,1992,48.75942611694336
South Korea,KOR,1993,46.918678283691406
South Korea,KOR,1994,48.66598892211914
South Korea,KOR,1995,52.46402359008789
South Korea,KOR,1996,52.65397262573242
South Korea,KOR,1997,57.52303695678711
South Korea,KOR,1998,68.49747467041016
South Korea,KOR,1999,59.762752532958984
South Korea,KOR,2000,66.09516143798828
South Korea,KOR,2001,62.22379684448242
South Korea,KOR,2002,58.3530387878418
South Korea,KOR,2003,61.17460250854492
South Korea,KOR,2004,70.01571655273438
South Korea,KOR,2005,68.32481384277344
South Korea,KOR,2006,70.65187072753906
South Korea,KOR,2007,73.87452697753906
South Korea,KOR,2008,95.51634979248047
South Korea,KOR,2009,86.13362121582031
South Korea,KOR,2010,91.39959716796875
South Korea,KOR,2011,105.56631469726562
South Korea,KOR,2012,105.45832824707031
South Korea,KOR,2013,97.95210266113281
South Korea,KOR,2014,90.61444091796875
South Korea,KOR,2015,79.13249206542969
South Korea,KOR,2016,73.60381317138672
South Korea,KOR,2017,77.12091827392578
South Korea,KOR,2018,78.9888687133789
South Korea,KOR,2019,75.75714111328125
South Korea,KOR,2020,69.21552276611328
Sri Lanka,LKA,1960,62.86589431762695
Sri Lanka,LKA,1961,56.022972106933594
Sri Lanka,LKA,1962,56.99396896362305
Sri Lanka,LKA,1963,53.2493782043457
Sri Lanka,LKA,1964,51.33726119995117
Sri Lanka,LKA,1965,51.397823333740234
Sri Lanka,LKA,1966,48.21878433227539
Sri Lanka,LKA,1967,43.764522552490234
Sri Lanka,LKA,1968,44.21013259887695
Sri Lanka,LKA,1969,43.00983428955078
Sri Lanka,LKA,1970,54.05445098876953
Sri Lanka,LKA,1971,51.22419738769531
Sri Lanka,LKA,1972,46.225486755371094
Sri Lanka,LKA,1973,49.90762710571289
Sri Lanka,LKA,1974,60.32981491088867
Sri Lanka,LKA,1975,62.448734283447266
Sri Lanka,LKA,1976,60.427772521972656
Sri Lanka,LKA,1977,63.971214294433594
Sri Lanka,LKA,1978,74.3161849975586
Sri Lanka,LKA,1979,79.46437072753906
Sri Lanka,LKA,1980,87.01730346679688
Sri Lanka,LKA,1981,76.99546813964844
Sri Lanka,LKA,1982,73.61393737792969
Sri Lanka,LKA,1983,67.7601318359375
Sri Lanka,LKA,1984,63.54766845703125
Sri Lanka,LKA,1985,63.97721481323242
Sri Lanka,LKA,1986,59.047550201416016
Sri Lanka,LKA,1987,60.8886604309082
Sri Lanka,LKA,1988,62.9132080078125
Sri Lanka,LKA,1989,64.01697540283203
Sri Lanka,LKA,1990,68.24391174316406
Sri Lanka,LKA,1991,67.59590911865234
Sri Lanka,LKA,1992,72.80375671386719
Sri Lanka,LKA,1993,77.14752197265625
Sri Lanka,LKA,1994,79.43079376220703
Sri Lanka,LKA,1995,81.63504791259766
Sri Lanka,LKA,1996,78.87396240234375
Sri Lanka,LKA,1997,80.1375503540039
Sri Lanka,LKA,1998,78.49498748779297
Sri Lanka,LKA,1999,78.75148010253906
Sri Lanka,LKA,2000,88.63644409179688
Sri Lanka,LKA,2001,80.89860534667969
Sri Lanka,LKA,2002,76.33512878417969
Sri Lanka,LKA,2003,75.33625030517578
Sri Lanka,LKA,2004,79.48294830322266
Sri Lanka,LKA,2005,73.60397338867188
Sri Lanka,LKA,2006,71.26117706298828
Sri Lanka,LKA,2007,68.60651397705078
Sri Lanka,LKA,2008,63.36904525756836
Sri Lanka,LKA,2009,49.14914321899414
Sri Lanka,LKA,2010,46.363887786865234
Sri Lanka,LKA,2011,54.98457717895508
Sri Lanka,LKA,2012,51.49208068847656
Sri Lanka,LKA,2013,49.25779342651367
Sri Lanka,LKA,2014,50.25088119506836
Sri Lanka,LKA,2015,49.55879592895508
Sri Lanka,LKA,2016,49.636085510253906
Sri Lanka,LKA,2017,50.88676834106445
Sri Lanka,LKA,2018,53.50748825073242
Sri Lanka,LKA,2019,52.38198471069336
Sri Lanka,LKA,2020,39.523380279541016
Thailand,THA,1960,33.55986022949219
Thailand,THA,1961,34.44557189941406
Thailand,THA,1962,33.336181640625
Thailand,THA,1963,33.50933837890625
Thailand,THA,1964,36.13003921508789
Thailand,THA,1965,34.916236877441406
Thailand,THA,1966,35.56024932861328
Thailand,THA,1967,38.37312316894531
Thailand,THA,1968,37.62027359008789
Thailand,THA,1969,36.12229919433594
Thailand,THA,1970,34.402305603027344
Thailand,THA,1971,34.80182647705078
Thailand,THA,1972,37.37331008911133
Thailand,THA,1973,38.64925765991211
Thailand,THA,1974,45.544769287109375
Thailand,THA,1975,41.33795166015625
Thailand,THA,1976,42.94025802612305
Thailand,THA,1977,45.3360595703125
Thailand,THA,1978,43.99897384643555
Thailand,THA,1979,51.867958068847656
Thailand,THA,1980,54.47906494140625
Thailand,THA,1981,53.968666076660156
Thailand,THA,1982,47.5483283996582
Thailand,THA,1983,47.38449478149414
Thailand,THA,1984,48.06926727294922
Thailand,THA,1985,49.15522766113281
Thailand,THA,1986,49.17085647583008
Thailand,THA,1987,57.22798538208008
Thailand,THA,1988,67.41346740722656
Thailand,THA,1989,72.40693664550781
Thailand,THA,1990,75.78236389160156
Thailand,THA,1991,78.47113800048828
Thailand,THA,1992,77.95464324951172
Thailand,THA,1993,77.7461166381836
Thailand,THA,1994,81.24895477294922
Thailand,THA,1995,89.75617218017578
Thailand,THA,1996,84.2741470336914
Thailand,THA,1997,95.05178833007812
Thailand,THA,1998,100.24047088623047
Thailand,THA,1999,100.70629119873047
Thailand,THA,2000,121.29795837402344
Thailand,THA,2001,120.2679672241211
Thailand,THA,2002,114.96974182128906
Thailand,THA,2003,116.69281768798828
Thailand,THA,2004,127.41187286376953
Thailand,THA,2005,137.85386657714844
Thailand,THA,2006,134.08694458007812
Thailand,THA,2007,129.87322998046875
Thailand,THA,2008,140.43701171875
Thailand,THA,2009,119.26941680908203
Thailand,THA,2010,127.25052642822266
Thailand,THA,2011,139.67539978027344
Thailand,THA,2012,137.67494201660156
Thailand,THA,2013,132.4622802734375
Thailand,THA,2014,130.90550231933594
Thailand,THA,2015,124.83966064453125
Thailand,THA,2016,120.57522583007812
Thailand,THA,2017,120.89142608642578
Thailand,THA,2018,120.87610626220703
Thailand,THA,2019,109.63166809082031
Thailand,THA,2020,97.9942626953125
Vietnam,VNM,1986,23.21869468688965
Vietnam,VNM,1987,20.798606872558594
Vietnam,VNM,1988,18.95048713684082
Vietnam,VNM,1989,57.90446090698242
Vietnam,VNM,1990,81.3156967163086
Vietnam,VNM,1991,66.94695281982422
Vietnam,VNM,1992,73.5768814086914
Vietnam,VNM,1993,66.21226501464844
Vietnam,VNM,1994,77.47319793701172
Vietnam,VNM,1995,74.72126770019531
Vietnam,VNM,1996,92.70574951171875
Vietnam,VNM,1997,94.344482421875
Vietnam,VNM,1998,97.00125122070312
Vietnam,VNM,1999,102.78740692138672
Vietnam,VNM,2000,111.4170913696289
Vietnam,VNM,2001,111.95594024658203
Vietnam,VNM,2002,116.69686889648438
Vietnam,VNM,2003,124.32795715332031
Vietnam,VNM,2004,133.01649475097656
Vietnam,VNM,2005,130.71484375
Vietnam,VNM,2006,138.31362915039062
Vietnam,VNM,2007,154.60537719726562
Vietnam,VNM,2008,154.31747436523438
Vietnam,VNM,2009,134.70631408691406
Vietnam,VNM,2010,152.2173614501953
Vietnam,VNM,2011,162.91455078125
Vietnam,VNM,2012,156.55392456054688
Vietnam,VNM,2013,165.09423828125
Vietnam,VNM,2014,169.53451538085938
Vietnam,VNM,2015,178.7674102783203
Vietnam,VNM,2016,184.686279296875
Vietnam,VNM,2017,200.38458251953125
Vietnam,VNM,2018,208.30667114257812
Vietnam,VNM,2019,211.49981689453125
Vietnam,VNM,2020,208.2540740966797
