Malaysia MYS 1990 6167257088
Malaysia MYS 1991 7123533824
Malaysia MYS 1992 7263674368
Malaysia MYS 1993 8807948288
Malaysia MYS 1994 9011453952
Malaysia MYS 1995 10500816896
Malaysia MYS 1996 11736653824
Malaysia MYS 1997 9451577344
Malaysia MYS 1998 -10194493440
Malaysia MYS 1999 7876313088
Malaysia MYS 2000 12066217984
Malaysia MYS 2001 767557632
Malaysia MYS 2002 8034664448
Malaysia MYS 2003 9092186112
Malaysia MYS 2004 11271733248
Malaysia MYS 2005 9461202944
Malaysia MYS 2006 10438000640
Malaysia MYS 2007 12429803520
Malaysia MYS 2008 10135420928
Malaysia MYS 2009 -3328278528
Malaysia MYS 2010 16080240640
Malaysia MYS 2011 12316491776
Malaysia MYS 2012 13408321536
Malaysia MYS 2013 12127567872
Malaysia MYS 2014 16248553472
Malaysia MYS 2015 14600208384
Malaysia MYS 2016 13409615872
Malaysia MYS 2017 18296373248
Malaysia MYS 2018 16130342912
Malaysia MYS 2019 15502245888
Malaysia MYS 2020 -20594032640
Maldives MDV 1996 110622336
Maldives MDV 1997 127503744
Maldives MDV 1998 123345792
Maldives MDV 1999 109254912
Maldives MDV 2000 72238848
Maldives MDV 2001 -76925184
Maldives MDV 2002 136187136
Maldives MDV 2003 276359168
Maldives MDV 2004 137946112
Maldives MDV 2005 -318272384
Maldives MDV 2006 549884800
Maldives MDV 2007 204864768
Maldives MDV 2008 271343104
Maldives MDV 2009 -226407680
Maldives MDV 2010 211095552
Maldives MDV 2011 266998528
Maldives MDV 2012 85180416
Maldives MDV 2013 252571136
Maldives MDV 2014 272767744
Maldives MDV 2015 115215104
Maldives MDV 2016 260467456
Maldives MDV 2017 315065344
Maldives MDV 2018 380565504
Maldives MDV 2019 348694528
Maldives MDV 2020 -1813757696
Mongolia MNG 1982 207252224
Mongolia MNG 1983 157032192
Mongolia MNG 1984 169024256
Mongolia MNG 1985 172398080
Mongolia MNG 1986 299072256
Mongolia MNG 1987 120678656
Mongolia MNG 1988 184390400
Mongolia MNG 1989 158531328
Mongolia MNG 1990 -125874688
Mongolia MNG 1991 -332693760
Mongolia MNG 1992 -323440640
Mongolia MNG 1993 -100475136
Mongolia MNG 1994 65531904
Mongolia MNG 1995 199953664
Mongolia MNG 1996 74557952
Mongolia MNG 1997 132891136
Mongolia MNG 1998 118341632
Mongolia MNG 1999 112423936
Mongolia MNG 2000 43252224
Mongolia MNG 2001 112712448
Mongolia MNG 2002 186004224
Mongolia MNG 2003 288308224
Mongolia MNG 2004 467972096
Mongolia MNG 2005 353416192
Mongolia MNG 2006 447119872
Mongolia MNG 2007 581347840
Mongolia MNG 2008 556640256
Mongolia MNG 2009 -86401024
Mongolia MNG 2010 428016640
Mongolia MNG 2011 1236703232
Mongolia MNG 2012 1033520640
Mongolia MNG 2013 1097631744
Mongolia MNG 2014 829545472
Mongolia MNG 2015 270105600
Mongolia MNG 2016 173111296
Mongolia MNG 2017 664757248
Mongolia MNG 2018 964838400
