Entity,Code,Year,2_1_EnergyPC
North Korea,PRK,1997,12476.232
North Korea,PRK,1998,10971.822
North Korea,PRK,1999,13901.435
North Korea,PRK,2000,12287.299
North Korea,PRK,2001,11876.022
North Korea,PRK,2002,11545.386
North Korea,PRK,2003,11428.484
North Korea,PRK,2004,11831.834
North Korea,PRK,2005,11560.98
North Korea,PRK,2006,10896.9
North Korea,PRK,2007,9940.034
North Korea,PRK,2008,10656.522
North Korea,PRK,2009,8974.746
North Korea,PRK,2010,8532.009
North Korea,PRK,2011,6350.811
North Korea,PRK,2012,6045.4805
North Korea,PRK,2013,4742.056
North Korea,PRK,2014,4437.806
North Korea,PRK,2015,3908.5532
North Korea,PRK,2016,4500.1875
North Korea,PRK,2017,3658.0083
North Korea,PRK,2018,3789.7996
North Korea,PRK,2019,3682.8887
Oman,OMN,1965,163.99113
Oman,OMN,1966,200.5812
Oman,OMN,1967,869.68097
Oman,OMN,1968,1022.7858
Oman,OMN,1969,1420.6041
Oman,OMN,1970,1395.4224
Oman,OMN,1971,22461.205
Oman,OMN,1972,24965.81
Oman,OMN,1973,21103.252
Oman,OMN,1974,18720.264
Oman,OMN,1975,16393.078
Oman,OMN,1976,18027.662
Oman,OMN,1977,16524.197
Oman,OMN,1978,18233.145
Oman,OMN,1979,19902.557
Oman,OMN,1980,16765.436
Oman,OMN,1981,16760.377
Oman,OMN,1982,20980.31
Oman,OMN,1983,18553.486
Oman,OMN,1984,25518.938
Oman,OMN,1985,24806.822
Oman,OMN,1986,21794.72
Oman,OMN,1987,23109.654
Oman,OMN,1988,21182.883
Oman,OMN,1989,22767.44
Oman,OMN,1990,27078.545
Oman,OMN,1991,34227.78
Oman,OMN,1992,31477.85
Oman,OMN,1993,28881.104
Oman,OMN,1994,26639.703
Oman,OMN,1995,30331.03
Oman,OMN,1996,30671.77
Oman,OMN,1997,31044.229
Oman,OMN,1998,31427.941
Oman,OMN,1999,35666.03
Oman,OMN,2000,48885.062
Oman,OMN,2001,53264.89
Oman,OMN,2002,57265.105
Oman,OMN,2003,58636.203
Oman,OMN,2004,53741.77
Oman,OMN,2005,63345.383
Oman,OMN,2006,67977.3
Oman,OMN,2007,66546.555
Oman,OMN,2008,76941.836
Oman,OMN,2009,75053.03
Oman,OMN,2010,83517.05
Oman,OMN,2011,81618.13
Oman,OMN,2012,80657.055
Oman,OMN,2013,83543.42
Oman,OMN,2014,79188.164
Oman,OMN,2015,80053.21
Oman,OMN,2016,76452.04
Oman,OMN,2017,79534.016
Oman,OMN,2018,82767.35
Oman,OMN,2019,82253.63
Oman,OMN,2020,81631.85
Oman,OMN,2021,92128.06
Philippines,PHL,1965,1670.0151
Philippines,PHL,1966,1756.1312
Philippines,PHL,1967,1920.4906
Philippines,PHL,1968,2112.12
Philippines,PHL,1969,2204.591
Philippines,PHL,1970,2444.3447
Philippines,PHL,1971,2724.3638
Philippines,PHL,1972,2629.761
Philippines,PHL,1973,2993.4514
Philippines,PHL,1974,2722.6956
Philippines,PHL,1975,2877.2998
Philippines,PHL,1976,2916.369
Philippines,PHL,1977,3060.8125
Philippines,PHL,1978,3107.4978
Philippines,PHL,1979,3152.3833
Philippines,PHL,1980,3021.2825
Philippines,PHL,1981,2934.7937
Philippines,PHL,1982,2781.8584
Philippines,PHL,1983,2935.5593
Philippines,PHL,1984,2611.61
Philippines,PHL,1985,2464.0085
Philippines,PHL,1986,2444.7173
Philippines,PHL,1987,2584.3164
Philippines,PHL,1988,2785.0337
Philippines,PHL,1989,2943.8325
Philippines,PHL,1990,2985.6091
Philippines,PHL,1991,2820.644
Philippines,PHL,1992,3191.9949
Philippines,PHL,1993,3225.0732
Philippines,PHL,1994,3347.2993
Philippines,PHL,1995,3641.1414
Philippines,PHL,1996,3822.3804
Philippines,PHL,1997,4010.3196
Philippines,PHL,1998,3973.8286
Philippines,PHL,1999,3961.9932
Philippines,PHL,2000,3866.4856
Philippines,PHL,2001,3727.5513
Philippines,PHL,2002,3627.336
Philippines,PHL,2003,3681.9556
Philippines,PHL,2004,3730.497
Philippines,PHL,2005,3643.0625
Philippines,PHL,2006,3471.1626
Philippines,PHL,2007,3540.4385
Philippines,PHL,2008,3591.9368
Philippines,PHL,2009,3562.324
Philippines,PHL,2010,3602.3835
Philippines,PHL,2011,3611.0513
Philippines,PHL,2012,3663.483
Philippines,PHL,2013,3859.6746
Philippines,PHL,2014,3992.9048
Philippines,PHL,2015,4304.071
Philippines,PHL,2016,4619.2705
Philippines,PHL,2017,4979.565
Philippines,PHL,2018,5032.3516
Philippines,PHL,2019,5097.7817
Philippines,PHL,2020,4545.4404
Philippines,PHL,2021,4784.9395
Singapore,SGP,1965,25737.217
Singapore,SGP,1966,28708.969
Singapore,SGP,1967,33716.09
Singapore,SGP,1968,41058.6
Singapore,SGP,1969,39616.277
Singapore,SGP,1970,42295.07
Singapore,SGP,1971,36117
Singapore,SGP,1972,44468.355
Singapore,SGP,1973,41195.285
Singapore,SGP,1974,39984.215
Singapore,SGP,1975,38516.688
Singapore,SGP,1976,45090.348
Singapore,SGP,1977,44662.777
Singapore,SGP,1978,45356.02
Singapore,SGP,1979,47634.47
Singapore,SGP,1980,46473.77
Singapore,SGP,1981,52354.79
Singapore,SGP,1982,49813.56
Singapore,SGP,1983,51587.984
Singapore,SGP,1984,53004.062
Singapore,SGP,1985,52827.375
Singapore,SGP,1986,59917.02
Singapore,SGP,1987,61546.06
Singapore,SGP,1988,69581.32
Singapore,SGP,1989,77583.52
Singapore,SGP,1990,90365.29
Singapore,SGP,1991,89185.586
Singapore,SGP,1992,92492.51
Singapore,SGP,1993,97840.086
Singapore,SGP,1994,108498.164
Singapore,SGP,1995,109750.08
Singapore,SGP,1996,107471.89
Singapore,SGP,1997,109768.46
Singapore,SGP,1998,108245.53
Singapore,SGP,1999,104456.766
Singapore,SGP,2000,109289.08
Singapore,SGP,2001,122068.87
Singapore,SGP,2002,118327.71
Singapore,SGP,2003,110493.23
Singapore,SGP,2004,122402.445
Singapore,SGP,2005,126416.93
Singapore,SGP,2006,134697.89
Singapore,SGP,2007,139145.3
Singapore,SGP,2008,142674.17
Singapore,SGP,2009,148161.55
Singapore,SGP,2010,154519.84
Singapore,SGP,2011,157074.64
Singapore,SGP,2012,154824.39
Singapore,SGP,2013,155435.77
Singapore,SGP,2014,157294.98
Singapore,SGP,2015,164913.64
Singapore,SGP,2016,169267.94
Singapore,SGP,2017,172993.06
Singapore,SGP,2018,172440.6
Singapore,SGP,2019,167306
Singapore,SGP,2020,161661.55
Singapore,SGP,2021,161620.34
South Korea,KOR,1965,2564.0369
South Korea,KOR,1966,3042.0151
South Korea,KOR,1967,3414.6191
South Korea,KOR,1968,3827.1223
South Korea,KOR,1969,4522.796
South Korea,KOR,1970,5136.8066
South Korea,KOR,1971,5443.0474
South Korea,KOR,1972,5528.8477
South Korea,KOR,1973,6703.382
South Korea,KOR,1974,6839.5864
South Korea,KOR,1975,7391.927
South Korea,KOR,1976,8150.316
South Korea,KOR,1977,9255.949
South Korea,KOR,1978,10251.956
South Korea,KOR,1979,11689.877
South Korea,KOR,1980,11894.838
South Korea,KOR,1981,12272.545
South Korea,KOR,1982,12068.729
South Korea,KOR,1983,12908.779
South Korea,KOR,1984,13887.152
South Korea,KOR,1985,15137.731
South Korea,KOR,1986,16754.164
South Korea,KOR,1987,18311.111
South Korea,KOR,1988,20161.307
South Korea,KOR,1989,21626.703
South Korea,KOR,1990,24162.186
South Korea,KOR,1991,27100.135
South Korea,KOR,1992,30416.184
South Korea,KOR,1993,33184.633
South Korea,KOR,1994,35601.617
South Korea,KOR,1995,38704.72
South Korea,KOR,1996,42497.312
South Korea,KOR,1997,46366.664
South Korea,KOR,1998,42134.332
South Korea,KOR,1999,45648.047
South Korea,KOR,2000,48001.297
South Korea,KOR,2001,48871.348
South Korea,KOR,2002,50846.504
South Korea,KOR,2003,52236.246
South Korea,KOR,2004,53247.426
South Korea,KOR,2005,54864.957
South Korea,KOR,2006,55579.97
South Korea,KOR,2007,57040.523
South Korea,KOR,2008,57774.65
South Korea,KOR,2009,57865.92
South Korea,KOR,2010,62382.902
South Korea,KOR,2011,64964.19
South Korea,KOR,2012,65141.93
South Korea,KOR,2013,64778.305
South Korea,KOR,2014,64792.36
South Korea,KOR,2015,65354.676
South Korea,KOR,2016,66837.72
South Korea,KOR,2017,67318.46
South Korea,KOR,2018,68137.32
South Korea,KOR,2019,67086.52
South Korea,KOR,2020,64221.457
South Korea,KOR,2021,67397.11
Sri Lanka,LKA,1965,947.3131
Sri Lanka,LKA,1966,954.10846
Sri Lanka,LKA,1967,954.68567
Sri Lanka,LKA,1968,969.2909
Sri Lanka,LKA,1969,984.1314
Sri Lanka,LKA,1970,1595.2822
Sri Lanka,LKA,1971,1590.805
Sri Lanka,LKA,1972,1635.1046
Sri Lanka,LKA,1973,1659.4269
Sri Lanka,LKA,1974,1398.2659
Sri Lanka,LKA,1975,1432.7495
Sri Lanka,LKA,1976,1383.7594
Sri Lanka,LKA,1977,1460.5619
Sri Lanka,LKA,1978,1504.555
Sri Lanka,LKA,1979,1553.7783
Sri Lanka,LKA,1980,1540.0143
Sri Lanka,LKA,1981,1589.77
Sri Lanka,LKA,1982,1686.0884
Sri Lanka,LKA,1983,1639.57
Sri Lanka,LKA,1984,1714.594
Sri Lanka,LKA,1985,1596.7792
Sri Lanka,LKA,1986,1657.5208
Sri Lanka,LKA,1987,1680.8441
Sri Lanka,LKA,1988,1640.4315
Sri Lanka,LKA,1989,1577.079
Sri Lanka,LKA,1990,1737.2019
Sri Lanka,LKA,1991,1712.5369
Sri Lanka,LKA,1992,1815.5715
Sri Lanka,LKA,1993,1957.9053
Sri Lanka,LKA,1994,2099.1562
Sri Lanka,LKA,1995,2241.1262
Sri Lanka,LKA,1996,2338.9192
Sri Lanka,LKA,1997,2397.6028
Sri Lanka,LKA,1998,2540.6016
Sri Lanka,LKA,1999,2716.5598
Sri Lanka,LKA,2000,2851.8086
Sri Lanka,LKA,2001,2750.116
Sri Lanka,LKA,2002,2799.956
Sri Lanka,LKA,2003,2852.4666
Sri Lanka,LKA,2004,2745.2893
Sri Lanka,LKA,2005,3140.5315
Sri Lanka,LKA,2006,3338.2832
Sri Lanka,LKA,2007,3358.7993
Sri Lanka,LKA,2008,3134.0298
Sri Lanka,LKA,2009,3147.0713
Sri Lanka,LKA,2010,3368.2034
Sri Lanka,LKA,2011,3623.197
Sri Lanka,LKA,2012,3708.9927
Sri Lanka,LKA,2013,3748.5815
Sri Lanka,LKA,2014,4007.7144
Sri Lanka,LKA,2015,4476.931
Sri Lanka,LKA,2016,4846.344
Sri Lanka,LKA,2017,4734.1636
Sri Lanka,LKA,2018,4863.1074
Sri Lanka,LKA,2019,4996.2246
Sri Lanka,LKA,2020,4754.774
Sri Lanka,LKA,2021,4877.9946
Taiwan,TWN,1965,5382.8496
Taiwan,TWN,1966,5576.841
Taiwan,TWN,1967,5910.954
Taiwan,TWN,1968,6622.3096
Taiwan,TWN,1969,6767.527
Taiwan,TWN,1970,7198.7603
Taiwan,TWN,1971,8842.565
Taiwan,TWN,1972,9250.6
Taiwan,TWN,1973,10595.958
Taiwan,TWN,1974,9953.482
Taiwan,TWN,1975,10761.407
Taiwan,TWN,1976,12863.22
Taiwan,TWN,1977,13860.419
Taiwan,TWN,1978,16082.369
Taiwan,TWN,1979,16774.137
Taiwan,TWN,1980,17384.79
Taiwan,TWN,1981,16014.188
Taiwan,TWN,1982,17601.027
Taiwan,TWN,1983,19178.7
Taiwan,TWN,1984,19722.865
Taiwan,TWN,1985,20364.156
Taiwan,TWN,1986,21881.87
Taiwan,TWN,1987,23409.428
Taiwan,TWN,1988,25580.686
Taiwan,TWN,1989,26892.926
Taiwan,TWN,1990,28396.725
Taiwan,TWN,1991,29759.426
Taiwan,TWN,1992,31345.549
Taiwan,TWN,1993,32885.426
Taiwan,TWN,1994,34624.047
Taiwan,TWN,1995,36522.035
Taiwan,TWN,1996,37761.37
Taiwan,TWN,1997,39699.844
Taiwan,TWN,1998,41802.527
Taiwan,TWN,1999,43448.12
Taiwan,TWN,2000,46061.29
Taiwan,TWN,2001,47236.355
Taiwan,TWN,2002,48811.164
Taiwan,TWN,2003,50723.613
Taiwan,TWN,2004,52603.81
Taiwan,TWN,2005,53087.7
Taiwan,TWN,2006,54302.93
Taiwan,TWN,2007,56414.79
Taiwan,TWN,2008,54418.695
Taiwan,TWN,2009,52868.918
Taiwan,TWN,2010,56586.844
Taiwan,TWN,2011,56033.68
Taiwan,TWN,2012,55438.61
Taiwan,TWN,2013,56394.28
Taiwan,TWN,2014,57419.844
Taiwan,TWN,2015,57146.73
Taiwan,TWN,2016,57328.383
Taiwan,TWN,2017,57075.418
Taiwan,TWN,2018,57702.492
Taiwan,TWN,2019,56543.227
Taiwan,TWN,2020,54830.29
Taiwan,TWN,2021,57953.836
Thailand,THA,1965,992.4452
Thailand,THA,1966,1147.721
Thailand,THA,1967,1269.1606
Thailand,THA,1968,1581.6586
Thailand,THA,1969,1623.4067
Thailand,THA,1970,1879.5837
Thailand,THA,1971,2024.479
Thailand,THA,1972,2390.0693
Thailand,THA,1973,2466.6902
Thailand,THA,1974,2500.317
Thailand,THA,1975,2691.7966
Thailand,THA,1976,2776.4663
Thailand,THA,1977,2985.793
Thailand,THA,1978,3114.6484
Thailand,THA,1979,3239.6553
Thailand,THA,1980,3178.1497
Thailand,THA,1981,3128.7473
Thailand,THA,1982,3140.9097
Thailand,THA,1983,3374.7065
Thailand,THA,1984,3668.9792
Thailand,THA,1985,3761.0837
Thailand,THA,1986,3930.1028
Thailand,THA,1987,4406.041
Thailand,THA,1988,4872
Thailand,THA,1989,5543.5884
Thailand,THA,1990,6476.0684
Thailand,THA,1991,7033.4736
Thailand,THA,1992,7584.689
Thailand,THA,1993,8488.448
Thailand,THA,1994,9380.167
Thailand,THA,1995,10355.081
Thailand,THA,1996,11565.195
Thailand,THA,1997,12011.58
Thailand,THA,1998,10930.514
Thailand,THA,1999,11462.271
Thailand,THA,2000,11764.549
Thailand,THA,2001,12293.458
Thailand,THA,2002,13208.064
Thailand,THA,2003,14080.671
Thailand,THA,2004,15161.757
Thailand,THA,2005,15521.234
Thailand,THA,2006,15733.987
Thailand,THA,2007,16304.538
Thailand,THA,2008,16412.11
Thailand,THA,2009,16915.42
Thailand,THA,2010,17904.836
Thailand,THA,2011,18245.541
Thailand,THA,2012,19416.682
Thailand,THA,2013,19403.07
Thailand,THA,2014,19901.28
Thailand,THA,2015,20249.658
Thailand,THA,2016,20570.668
Thailand,THA,2017,20848.18
Thailand,THA,2018,21415.883
Thailand,THA,2019,21371.45
Thailand,THA,2020,19702.744
Thailand,THA,2021,19823.004
Vietnam,VNM,1965,786.1769
Vietnam,VNM,1966,1341.0846
Vietnam,VNM,1967,1805.9117
Vietnam,VNM,1968,1832.496
Vietnam,VNM,1969,2118.453
Vietnam,VNM,1970,2161.8403
Vietnam,VNM,1971,1883.2975
Vietnam,VNM,1972,1784.1392
Vietnam,VNM,1973,1841.7164
Vietnam,VNM,1974,1339.6931
Vietnam,VNM,1975,1455.2103
Vietnam,VNM,1976,821.5044
Vietnam,VNM,1977,856.46814
Vietnam,VNM,1978,865.9548
Vietnam,VNM,1979,912.9004
Vietnam,VNM,1980,1022.3068
Vietnam,VNM,1981,999.89014
Vietnam,VNM,1982,1042.0472
Vietnam,VNM,1983,1062.9779
Vietnam,VNM,1984,1046.7556
Vietnam,VNM,1985,1030.7532
Vietnam,VNM,1986,1091.6514
Vietnam,VNM,1987,1201.4606
Vietnam,VNM,1988,1174.5634
Vietnam,VNM,1989,1095.0205
Vietnam,VNM,1990,1152.668
Vietnam,VNM,1991,1148.5596
Vietnam,VNM,1992,1229.3213
Vietnam,VNM,1993,1376.4729
Vietnam,VNM,1994,1509.5682
Vietnam,VNM,1995,1723.8916
Vietnam,VNM,1996,1945.0249
Vietnam,VNM,1997,2207.7493
Vietnam,VNM,1998,2354.6465
Vietnam,VNM,1999,2407.0667
Vietnam,VNM,2000,2710.707
Vietnam,VNM,2001,3032.4685
Vietnam,VNM,2002,3283.0818
Vietnam,VNM,2003,3502.005
Vietnam,VNM,2004,4225.1167
Vietnam,VNM,2005,4447.702
Vietnam,VNM,2006,4037.6528
Vietnam,VNM,2007,4368.3804
Vietnam,VNM,2008,5341.3945
Vietnam,VNM,2009,5408.298
Vietnam,VNM,2010,6180.2876
Vietnam,VNM,2011,6758.891
Vietnam,VNM,2012,7012.6265
Vietnam,VNM,2013,7329.2236
Vietnam,VNM,2014,8018.5605
Vietnam,VNM,2015,9027.841
Vietnam,VNM,2016,9659.209
Vietnam,VNM,2017,10293.654
Vietnam,VNM,2018,11443.453
Vietnam,VNM,2019,12585.571
Vietnam,VNM,2020,12136.403
Vietnam,VNM,2021,12311.141
